id,object_ref,category,date,type,floor,rent,rent_add,rent_net,rooms,area,year_built,street_number,city,zip,address,_geom,EGID
3001102451,16.180.42,rent,2021-09-30T14:31:33,,1,1080,,,,110,,Teufenerstrasse 180,St. Gallen,9012,"Teufenerstrasse 180, 9012 St. Gallen",,
3001285710,16.180.181,rent,2021-09-30T14:31:33,,4,900,,,,107,,Teufenerstrasse 180,St. Gallen,9012,"Teufenerstrasse 180, 9012 St. Gallen",,
3001357089,54817.01.0102,rent,2021-09-30T14:31:33,,1,940,,,,,1900,Teufenerstrasse 147,St. Gallen,9012,"Teufenerstrasse 147, 9012 St. Gallen",,
3001262225,1060.174.1101.866335.31df7996-f9cb-11eb-8985-005056bdbc06,rent,2021-09-30T14:31:33,,GF,840,,,,56,,Teufenerstrasse 72,St. Gallen,9012,"Teufenerstrasse 72, 9012 St. Gallen",,
3001166253,1026.1.1301,rent,2021-09-30T14:31:33,,100,1000,150,850,,52,1965,Obere Berneggstrasse 79,St. Gallen,9012,"Obere Berneggstrasse 79, 9012 St. Gallen",POINT (9.366862297058105 47.41283416748047),1071537_0
3000981079,A18.355.132b,rent,2021-09-30T14:31:33,,4,1690,170,1520,,75,2016,Altmannstrasse 18,St. Gallen,9012,"Altmannstrasse 18, 9012 St. Gallen",POINT (9.364337921142578 47.41301727294922),191428671_0
3001263812,46843273,rent,2021-09-30T14:31:34,,,1370,,,,70,,St. Georgenstrasse 96a,St. Gallen,9011,"St. Georgenstrasse 96a, 9011 St. Gallen",,
3001335387,47314936,rent,2021-09-30T14:31:34,,,1050,,,,50,,St. Georgenstrasse 100b,St. Gallen,9011,"St. Georgenstrasse 100b, 9011 St. Gallen",,
3001382866,16735.888886.3b0e7b82-210c-11ec-842e-005056bdbc06,rent,2021-09-30T14:31:34,,2,2320,,,,97,2020,Sankt Georgen-Strasse 167,St. Gallen,9011,"Sankt Georgen-Strasse 167, 9011 St. Gallen",,
3001190794,8403.4521,rent,2021-09-30T14:31:34,,2,1510,,,,97,,Wiesenstrasse 37,St. Gallen,9011,"Wiesenstrasse 37, 9011 St. Gallen",,
3001338149,2100.01.0058,rent,2021-09-30T14:31:34,,2,2020,,,,138,2006,Schokoladenweg 5,St. Gallen,9011,"Schokoladenweg 5, 9011 St. Gallen",POINT (9.383602142333984 47.41627502441406),190128013_0
3001102454,16.180.5,rent,2021-09-30T14:31:34,,3,670,80,590,,25,,Teufenerstrasse 180,St. Gallen,9012,"Teufenerstrasse 180, 9012 St. Gallen",,
3001274584,868266.f02460e9-fe6f-11eb-bf79-005056bdbc06,rent,2021-09-30T14:31:34,,2,1490,,,,,,Sankt Georgen-Strasse 221,St. Gallen,9011,"Sankt Georgen-Strasse 221, 9011 St. Gallen",,
3001251815,7145.2531,rent,2021-09-30T14:31:34,,3,1460,,,,60,2018,St. Georgenstrasse 159a,St. Gallen,9011,"St. Georgenstrasse 159a, 9011 St. Gallen",,
3001321698,7145.2514,rent,2021-09-30T14:31:34,,1,1120,,,,44,2018,St. Georgenstrasse 159,St. Gallen,9011,"St. Georgenstrasse 159, 9011 St. Gallen",,
3001207527,7145.3501,rent,2021-09-30T14:31:34,,GF,1420,,,,65,2018,St. Georgenstrasse 159,St. Gallen,9011,"St. Georgenstrasse 159, 9011 St. Gallen",,
3001370366,dz448.r1wg1,rent,2021-09-30T14:31:34,,3,1200,140,1060,,64,1963,St. Georgen-Strasse,St. Gallen,9011,"St. Georgen-Strasse, 9011 St. Gallen",POINT (9.38166332244873 47.415977478027344),1071923_0
3001271249,St. Georgenstrasse 3.5 Zi-Wg 2. OG rechts 1,rent,2021-09-30T14:31:34,,2,980,,,,,,St. Georgenstrasse 153,St. Gallen,9011,"St. Georgenstrasse 153, 9011 St. Gallen",,
3001184167,i4jo3.p2b5i,rent,2021-09-30T14:31:34,,2,890,,,,50,,St. Georgen-Strasse 118,St. Gallen,9011,"St. Georgen-Strasse 118, 9011 St. Gallen",POINT (9.386106491088867 47.415313720703125),1074006_0
3001123600,3057.01.1021,rent,2021-09-30T14:31:34,,2,1000,,,,63,1979,St.Georgenstrasse 199,St. Gallen,9011,"St.Georgenstrasse 199, 9011 St. Gallen",,
3001224338,8612.04.0328,rent,2021-09-30T14:31:34,,2,1010,135,875,,50,1974,Hardungstrasse 63a,St. Gallen,9011,"Hardungstrasse 63a, 9011 St. Gallen",POINT (9.404090881347656 47.42543029785156),1076404_0
3001052159,3134224,rent,2021-09-30T14:31:34,,1,2000,,,,100,,Kirchlistrasse 1,St. Gallen,9010,"Kirchlistrasse 1, 9010 St. Gallen",POINT (9.379971504211426 47.44003677368164),1074437_0
3000955021,8613.01.0312,rent,2021-09-30T14:31:34,,1,2120,305,1815,,117,1963,Sonnenhaldenstrasse 64,St. Gallen,9010,"Sonnenhaldenstrasse 64, 9010 St. Gallen",POINT (9.38191032409668 47.43977355957031),1074363_0
3001257109,865722.45d1d5a2-f849-11eb-8985-005056bdbc06,rent,2021-09-30T14:31:34,,GF,1720,,,,126,,Engelaustrasse 15,St. Gallen,9010,"Engelaustrasse 15, 9010 St. Gallen",POINT (9.378379821777344 47.437477111816406),1074297_0
3000873636,108402.02.00006,rent,2021-09-30T14:31:35,,GF,1640,,,,83,1920,Ludwigstr. 21,St. Gallen,9010,"Ludwigstr. 21, 9010 St. Gallen",POINT (9.378373146057129 47.44124984741211),1074636_0
3001385241,139101.01.00001,rent,2021-09-30T14:31:35,,GF,1600,,,,113,1950,Ludwigstr. 15,St. Gallen,9010,"Ludwigstr. 15, 9010 St. Gallen",POINT (9.378353118896484 47.44084167480469),1074633_0
3001235438,54813.01.0001,rent,2021-09-30T14:31:35,,1,1690,260,1430,,105,1963,Tannenstrasse 32,St. Gallen,9010,"Tannenstrasse 32, 9010 St. Gallen",POINT (9.378522872924805 47.43579864501953),1073257_0
3001105089,5060.02.2001,rent,2021-09-30T14:31:35,,2,1420,,,,95,,Tannenstr. 44,St. Gallen,9010,"Tannenstr. 44, 9010 St. Gallen",POINT (9.378877639770508 47.43666458129883),1074318_0
3001052160,3134225,rent,2021-09-30T14:31:35,,,1100,,,,65,,Kirchlistrasse 1,St. Gallen,9010,"Kirchlistrasse 1, 9010 St. Gallen",POINT (9.379971504211426 47.44003677368164),1074437_0
3000939647,139101.02.00102,rent,2021-09-30T14:31:35,,1,1550,,,,91,1950,Ludwigstr. 17,St. Gallen,9010,"Ludwigstr. 17, 9010 St. Gallen",POINT (9.378084182739258 47.440948486328125),1074634_0
3001328989,52220.01.0102,rent,2021-09-30T14:31:35,,1,990,,,,,,Guisanstr. 82,St. Gallen,9010,"Guisanstr. 82, 9010 St. Gallen",POINT (9.379008293151855 47.43839645385742),1074304_0
3001297995,3260082,rent,2021-09-30T14:31:35,,,1100,,,,40,,Kirchlistrasse 1,St. Gallen,9010,"Kirchlistrasse 1, 9010 St. Gallen",POINT (9.379971504211426 47.44003677368164),1074437_0
3001336198,210909_1.5 Zi Whg._1003.786285.28e18f25-66eb-11eb-9a3b-005056bdbc06,rent,2021-09-30T14:31:35,,1,660,,,,24,,Langweidstrasse 2,St. Gallen,9000,"Langweidstrasse 2, 9000 St. Gallen",POINT (9.355060577392578 47.412506103515625),1069817_0
3001385146,10738.10738.1021,rent,2021-09-30T14:31:35,,2,650,,,,32,,Brauerstrasse 3,St. Gallen,9000,"Brauerstrasse 3, 9000 St. Gallen",POINT (9.399625778198242 47.43373107910156),1076226_0
3001383031,(6698756),rent,2021-09-30T14:31:35,,4,740,,,,88,,Guisanstrasse 83,St. Gallen,9010,"Guisanstrasse 83, 9010 St. Gallen",POINT (9.378759384155273 47.43854522705078),1074458_0
3001286515,01142.01.0008,rent,2021-09-30T14:31:35,,3,890,,,,53,1920,Tannenstrasse 36,St. Gallen,9010,"Tannenstrasse 36, 9010 St. Gallen",POINT (9.378744125366211 47.435977935791016),1074315_0
3001374718,ai6ql.8z597,rent,2021-09-30T14:31:35,,3,690,,,,25,,Löwengasse,St. Gallen,9000,"Löwengasse, 9000 St. Gallen",POINT (9.377623558044434 47.42538070678711),1072665_0
3001377706,ede5r.tu1wf,rent,2021-09-30T14:31:35,,4,1120,,,,,,Oberstrasse 107,St. Gallen,9000,"Oberstrasse 107, 9000 St. Gallen",POINT (9.360960006713867 47.415550231933594),1069939_0
3001285652,tdiju.w6f0k,rent,2021-09-30T14:31:35,,3,700,,,,65,,Oberstrasse 123,St. Gallen,9000,"Oberstrasse 123, 9000 St. Gallen",POINT (9.359126091003418 47.414710998535156),1069843_0
3001381018,a1gsm.wt25n,rent,2021-09-30T14:31:35,,3,1400,,,,,,Buchentalstrasse 26,St. Gallen,9000,"Buchentalstrasse 26, 9000 St. Gallen",POINT (9.396260261535645 47.43497085571289),1076318_0
3001333392,1k88z.l29cc,rent,2021-09-30T14:31:35,,2,1625,160,1465,,73,2016,Rappensteinstrasse 23,St. Gallen,9000,"Rappensteinstrasse 23, 9000 St. Gallen",POINT (9.399984359741211 47.431297302246094),1075860_1
3001345902,4547.01.0302,rent,2021-09-30T14:31:35,,3,1105,,,,41,,Schwalbenstrasse 10,St. Gallen,9000,"Schwalbenstrasse 10, 9000 St. Gallen",POINT (9.383848190307617 47.427001953125),1073663_0
