id,object_ref,category,date,flatType,floor,rent,rent_add,rent_net,rooms,area,year_built,street_number,city,zip,lat,lng,wkt,gwr_egid,match_accuracy,egid,ren_potential,LR_DAY,LR_NIGHT,ES,COMM_USE_D,EXP_LIM_D,EXP_LIM_N,EXP_LIM,noise_below,quartier_nummer,quartier_kreis,quartier_quartiergr,quartier_statistisc
3001298694,23037.01.400010,rent,2021-10-12 20:45:38,,GF,1090,,,,77.0,,Langgasse 153,St. Gallen,9008.0,47.449104309082,9.39769840240479,POINT (9.397698402404785 47.44910430908203),2363503.0,0.0,2363503.0,False,66.0,57.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001298695,23036.01.410010,rent,2021-10-12 23:30:40,,1,1290,,,,97.0,,Langgasse 163,St. Gallen,9008.0,47.4503021240234,9.39786911010742,POINT (9.397869110107422 47.45030212402344),2363506.0,0.0210526315789474,2363506.0,False,66.0,57.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001300116,1ed12ff9-05bb-11ec-bf79-005056bdbc06,rent,2021-10-13 09:12:34,,2,1350,170.0,1180.0,,,,Helvetiastrasse 35,St. Gallen,9000.0,47.4321441650391,9.39476776123047,POINT (9.394767761230469 47.43214416503906),1076136.0,,1076136.0,False,56.0,46.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001300461,5497.01.0301,rent,2021-10-12 20:47:06,,3,1150,,,,55.0,1500.0,Brühlgasse 30,St. Gallen,9000.0,47.425220489502,9.37834548950195,POINT (9.378345489501953 47.42522048950195),2363071.0,0.0517241379310345,2363071.0,False,,,,,,,,True,206.0,Centrum,Innenstadt,Altstadt
3001300521,A86871,rent,2021-10-12 20:48:12,,2,1600,150.0,1450.0,,87.0,1906.0,Teufener Strasse 123,St. Gallen,9000.0,47.4134178161621,9.36389064788818,POINT (9.363890647888184 47.41341781616211),1071598.0,0.0645161290322581,1071598.0,False,66.0,58.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203.0,Centrum,Riethüsli,Riethüsli
3001302459,46160687,rent,2021-10-12 19:38:38,,,1630,,,,80.0,,Rorschacher Strasse 279a,St. Gallen,9016.0,47.4418106079102,9.41203117370605,POINT (9.412031173706055 47.441810607910156),,,,,,,,,,,,,,,,
3001302822,158105.01.00602,rent,2021-10-12 21:06:37,,6,1470,,,,123.0,1980.0,Reherstr. 19,St. Gallen,9016.0,47.4371223449707,9.41578769683838,POINT (9.415787696838379 47.4371223449707),1076747.0,0.0,1076747.0,True,63.0,56.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,307.0,Osten,Neudorf,Achslen-Wilen
3001302972,10104.1.1001,rent,2021-10-12 23:09:54,,GF,1090,,,,38.0,,Rickenstrasse 4,St. Gallen,9014.0,47.407772064209,9.33381938934326,POINT (9.333819389343262 47.407772064208984),1069556.0,0.0,1069556.0,False,,,,,,,,True,110.0,Westen,Bruggen,Boppartshof-Hinterberg
3001302995,7715.1052,rent,2021-10-13 07:37:06,,5,1450,,,,100.0,,Tigerbergstrasse 2,St. Gallen,9000.0,47.4277496337891,9.37399578094482,POINT (9.373995780944824 47.42774963378906),1073081.0,0.098901098901099,1073081.0,False,63.0,53.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,207.0,Centrum,St.Jakob,St.Jakob
3001302996,2832.4532,rent,2021-10-13 07:28:45,,3,1410,,,,110.0,1900.0,Grenzstrasse 2,St. Gallen,9000.0,47.4178924560547,9.35950660705566,POINT (9.359506607055664 47.41789245605469),1070170.0,0.1,1070170.0,False,61.0,49.0,ES III,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001303121,196704.01.00221,rent,2021-10-13 07:22:03,,2,1200,,,,,1920.0,Treuackerstr. 33,St. Gallen,9000.0,47.4152946472168,9.36314582824707,POINT (9.36314582824707 47.4152946472168),1071659.0,,1071659.0,False,,,,,,,,True,203.0,Centrum,Riethüsli,Riethüsli
3001303122,196701.02.00111,rent,2021-10-13 09:12:36,,1,1275,175.0,1100.0,,,1920.0,Treuackerstr. 15,St. Gallen,9000.0,47.4157447814941,9.3644495010376,POINT (9.364449501037598 47.41574478149414),1071647.0,,1071647.0,False,52.0,40.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,203.0,Centrum,Riethüsli,Riethüsli
3001303220,10104.1.1032,rent,2021-10-12 23:09:55,,3,1190,,,,48.0,,Rickenstrasse 4,St. Gallen,9014.0,47.407772064209,9.33381938934326,POINT (9.333819389343262 47.407772064208984),1069556.0,0.0,1069556.0,False,,,,,,,,True,110.0,Westen,Bruggen,Boppartshof-Hinterberg
3001303637,Domänenstrasse.2.2,rent,2021-10-12 19:53:34,,GF,1035,,,,68.0,,Domänenstrasse 2,St. Gallen,9008.0,47.4405937194824,9.39426136016846,POINT (9.394261360168457 47.44059371948242),1075136.0,0.096774193548387,1075136.0,False,66.0,58.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001304976,..217147.873126.09acb81c-073b-11ec-8c59-005056bdbc06,rent,2021-10-12 20:47:01,,,1370,220.0,1150.0,,85.0,1968.0,Ruhsitzstrasse 29,St. Gallen,9000.0,47.4122886657715,9.35439109802246,POINT (9.354391098022461 47.412288665771484),1069746.0,,1069746.0,True,,,,,,,,True,111.0,Westen,Bruggen,Haggen-Oberstrasse-Langweid
3001305223,16482.01.0003,rent,2021-10-12 19:05:17,,GF,870,,,,46.0,1966.0,Hafnerstrasse 8,St. Gallen,9000.0,47.4238777160645,9.38092994689941,POINT (9.380929946899414 47.42387771606445),,,,,,,,,,,,,,,,
3001305224,16482.01.0102,rent,2021-10-12 20:46:56,,1,1230,,,,70.0,1966.0,Hafnerstrasse 8,St. Gallen,9000.0,47.4238777160645,9.38092994689941,POINT (9.380929946899414 47.42387771606445),1073498.0,0.0140845070422535,1073498.0,True,,,,,,,,True,208.0,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001305225,16482.01.0001,rent,2021-10-12 19:53:39,,GF,650,,,,30.0,1966.0,Hafnerstrasse 8,St. Gallen,9000.0,47.4238777160645,9.38092994689941,POINT (9.380929946899414 47.42387771606445),,,,,,,,,,,,,,,,
3001306042,159,rent,2021-10-13 07:27:24,,GF,1200,,,,80.0,,Ruhbergstrasse 63,St. Gallen,9000.0,47.4155731201172,9.36490821838379,POINT (9.364908218383789 47.41557312011719),1071644.0,0.142857142857143,1071644.0,False,65.0,57.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,203.0,Centrum,Riethüsli,Riethüsli
3001309010,33,rent,2021-10-12 20:46:54,,2,1390,200.0,1190.0,,82.0,,Lindenstr. 33,St. Gallen,9000.0,47.4322128295898,9.38853549957275,POINT (9.388535499572754 47.432212829589844),1076083.0,0.0249999999999999,1076083.0,False,63.0,57.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001309858,08058.01.0101,rent,2021-10-12 19:05:18,,GF,1000,110.0,890.0,,45.0,1920.0,Brühlbleichestrasse 10,St. Gallen,9000.0,47.4305038452148,9.38340282440186,POINT (9.383402824401855 47.430503845214844),1072939.0,0.125,1072939.0,False,54.0,46.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,207.0,Centrum,St.Jakob,St.Jakob
3001309907,"SG-Lämmlisbrunnenstrasse 43, 4-ZWG 4.OG - 1041.873678.020646c8-097a-11ec-8c59-005056bdbc06",rent,2021-10-12 19:06:24,,4,1630,,,,,,Lämmlisbrunnenstrasse 43,St. Gallen,9000.0,47.4254913330078,9.38183498382568,POINT (9.381834983825684 47.42549133300781),1073528.0,,1073528.0,False,61.0,51.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,208.0,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001310138,148101.01.00201,rent,2021-10-12 23:30:44,,2,900,,,,62.0,1958.0,St. Georgen-Str. 39,St. Gallen,9000.0,47.4195594787598,9.37901306152344,POINT (9.379013061523438 47.419559478759766),,,,,,,,,,,,,,,,
3001310297,9008-Langgasse91-45-4-m,rent,2021-10-13 08:17:16,,2,1390,,,,110.0,1900.0,Langgasse 91,St. Gallen,9008.0,47.4401397705078,9.39169311523438,POINT (9.391693115234375 47.44013977050781),1075180.0,0.12,1075180.0,False,66.0,59.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001310505,23030.02.420030,rent,2021-10-12 20:00:00,,2,761,60.0,701.0,,24.0,1976.0,Sonnrainweg 12,St. Gallen,9008.0,47.4477005004883,9.39766311645508,POINT (9.397663116455078 47.44770050048828),1075528.0,0.2,1075528.0,True,53.0,44.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001310526,3266801,rent,2021-10-12 19:06:29,,1,1780,,,,125.0,,Landhausstrasse 9,St. Gallen,9000.0,47.4129066467285,9.35278511047363,POINT (9.352785110473633 47.412906646728516),1069785.0,0.0416666666666667,1069785.0,False,,,,,,,,True,111.0,Westen,Bruggen,Haggen-Oberstrasse-Langweid
3001311443,46198427,rent,2021-10-13 08:39:59,,,925,,,,106.0,,Gübsenstrasse 90,St. Gallen,9015.0,47.4002265930176,9.30102443695068,POINT (9.301024436950684 47.40022659301758),191699034.0,0.0,191699034.0,False,,,,,,,,True,104.0,Westen,Winkeln,Winkeln Süd
3001311883,874053.750dc157-0a31-11ec-8c59-005056bdbc06,rent,2021-10-12 19:05:07,,4,840,120.0,720.0,,40.0,,Rorschacher Strasse 183,St. Gallen,9000.0,47.4329643249512,9.39859294891357,POINT (9.398592948913574 47.43296432495117),1076198.0,0.230769230769231,1076198.0,False,65.0,58.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001312809,5416.12.0041,rent,2021-10-12 19:07:41,,1,1290,,,,94.0,1967.0,Zilstrasse 56,St. Gallen,9016.0,47.4436836242676,9.40863132476807,POINT (9.408631324768066 47.44368362426758),1077106.0,0.0,1077106.0,True,,,,,,,,True,308.0,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden
3001312835,3268169,rent,2021-10-13 07:22:04,,3,1480,250.0,1230.0,,75.0,1901.0,Kamorstrasse 14,St. Gallen,9000.0,47.4190788269043,9.35215282440186,POINT (9.352152824401855 47.4190788269043),1070346.0,0.23469387755102,1070346.0,False,,,,,,,,True,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001312841,3268220,rent,2021-10-13 07:19:28,,1,1980,,,,140.0,,Obere Felsenstrasse 2,St. Gallen,9000.0,47.4189987182617,9.37156295776367,POINT (9.371562957763672 47.41899871826172),1072143.0,0.505376344086022,1072143.0,False,61.0,48.0,ES II,Wohnen,">IGW, <AW",">PW, ≤IGW",">IGW, <AW",False,204.0,Centrum,St.Georgen,St.Georgen-Bernegg
3001313674,51811.02.0202,rent,2021-10-12 23:30:39,,2,1350,,,,100.0,1998.0,Espentobelstrasse 5a,St. Gallen,9008.0,47.4407730102539,9.39692211151123,POINT (9.39692211151123 47.440773010253906),2717519.0,,2717519.0,False,,,,,,,,True,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001314022,2110.1.3.874424.4b073b85-0a65-11ec-8c59-005056bdbc06,rent,2021-10-12 20:14:54,,1,1060,,,,,,Wolfgangstr. 71,St. Gallen,9014.0,47.4026298522949,9.33182621002197,POINT (9.331826210021973 47.40262985229492),1069456.0,,1069456.0,True,,,,,,,,True,110.0,Westen,Bruggen,Boppartshof-Hinterberg
3001314024,874426.311cdd80-0a8a-11ec-8c59-005056bdbc06,rent,2021-10-12 19:06:25,,2,1650,,,,,,Flurhofstrasse 30,St. Gallen,9000.0,47.4274101257324,9.39127635955811,POINT (9.391276359558105 47.42741012573242),1075576.0,,1075576.0,False,52.0,39.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001314025,874425.08a807b7-0a88-11ec-8c59-005056bdbc06,rent,2021-10-13 09:12:37,,1,1285,150.0,1135.0,,,,Flurhofstrasse 28,St. Gallen,9000.0,47.4273567199707,9.39104175567627,POINT (9.39104175567627 47.4273567199707),1075575.0,,1075575.0,False,52.0,39.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001314391,47181844,rent,2021-10-12 23:28:12,,,1330,,,,74.0,,Scheibenackerstrasse 14,St. Gallen,9000.0,47.4295616149902,9.39133739471436,POINT (9.391337394714355 47.429561614990234),1076028.0,0.075,1076028.0,False,,,,,,,,True,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001314971,ig6dw.46r3z,rent,2021-10-12 20:00:02,,4,520,,,,19.0,,Blumenbergplatz 5,St. Gallen,9000.0,47.426929473877,9.37324714660645,POINT (9.373247146606445 47.42692947387695),1073079.0,0.0555555555555556,1073079.0,False,62.0,54.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,207.0,Centrum,St.Jakob,St.Jakob
3001313199,1505.05.0501,rent,2021-10-12 19:07:45,,5,1363,270.0,1093.0,,82.0,1986.0,Rorschacherstrasse 236,St. Gallen,9016.0,,,POINT(9.40389849893391 47.4358854394199),1076803.0,0.0,1076803.0,True,,,,,,,,True,307.0,Osten,Neudorf,Achslen-Wilen
3001315241,5712.goldinger.SM314.5108,rent,2021-10-12 19:07:48,,2,1380,,,,71.0,,Ullmannstrasse 23,St. Gallen,9014.0,47.4135284423828,9.33248519897461,POINT (9.33248519897461 47.41352844238281),190526770.0,0.0923076923076922,190526770.0,False,,,,,,,,True,109.0,Westen,Bruggen,Bruggen-Zürcherstrasse
3001315318,874727.0b738b2c-0b0f-11ec-8c59-005056bdbc06,rent,2021-10-12 23:17:48,,GF,990,140.0,850.0,,42.0,,Burgstrasse 19,St. Gallen,9000.0,47.4193916320801,9.36352825164795,POINT (9.36352825164795 47.41939163208008),1071050.0,0.0666666666666667,1071050.0,True,,,,,,,,True,202.0,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001315867,6585.03.0303,rent,2021-10-12 19:52:17,,3,1440,,,,100.0,2015.0,Frongartenstrasse 4,St. Gallen,9000.0,47.4227256774902,9.37387084960938,POINT (9.373870849609375 47.422725677490234),,,,,,,,,,,,,,,,
3001315889,01059.03.0007,rent,2021-10-12 20:45:39,,3,1190,,,,74.0,2007.0,Espenmoosstrasse 12,St. Gallen,9008.0,47.4407348632812,9.39587593078613,POINT (9.395875930786133 47.44073486328125),,,,,,,,,,,,,,,,
3001316083,06843.02.0208,rent,2021-10-12 21:06:39,,3,2150,,,,171.0,2005.0,Heimstr. 12,St. Gallen,9014.0,47.4145622253418,9.33732604980469,POINT (9.337326049804688 47.4145622253418),190094715.0,1.28,190094715.0,False,,,,,,,,True,112.0,Westen,Bruggen,Moos-Waldacker-Lerchenfeld
3001316121,TEUF.BAR,rent,2021-10-12 19:54:53,,1,1350,,,,77.0,,Teufenerstrasse 200,St. Gallen,9012.0,47.4053611755371,9.3682918548584,POINT (9.368291854858398 47.40536117553711),,,,,,,,,,,,,,,,
3001316142,160,rent,2021-10-13 07:27:32,,3,1530,180.0,1350.0,,86.0,1910.0,Landhausstrasse 4,St. Gallen,9000.0,47.4129638671875,9.3536376953125,POINT (9.3536376953125 47.4129638671875),1069780.0,,1069780.0,False,,,,,,,,True,111.0,Westen,Bruggen,Haggen-Oberstrasse-Langweid
3001316326,9gqwu.ssc5f,rent,2021-10-12 21:06:34,,3,1850,,,,,,Kesselhaldenstrasse 25,St. Gallen,9016.0,47.4405746459961,9.40241527557373,POINT (9.40241527557373 47.440574645996094),1076905.0,,1076905.0,False,59.0,46.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,308.0,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden
3001317298,4700.1031-04,rent,2021-10-12 19:52:20,,3,1420,,,,90.0,,Rehburgstrasse 1,St. Gallen,9000.0,47.4315147399902,9.39706230163574,POINT (9.397062301635742 47.431514739990234),1075950.0,0.0,1075950.0,True,57.0,51.0,ES III,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001317671,03159.01.0131,rent,2021-10-12 20:48:12,,3,1590,200.0,1390.0,,66.0,1920.0,Goliathgasse 37,St. Gallen,9000.0,47.4279747009277,9.37712287902832,POINT (9.37712287902832 47.427974700927734),1072768.0,0.153846153846154,1072768.0,False,64.0,57.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,206.0,Centrum,Innenstadt,Altstadt
3001317841,23035.02.430010,rent,2021-10-12 19:05:14,,3,1270,,,,72.0,,Iddastrasse 30a,St. Gallen,9008.0,47.4375686645508,9.38802242279053,POINT (9.388022422790527 47.43756866455078),2363390.0,0.107692307692308,2363390.0,False,59.0,52.0,ES III,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001317844,44064.01.420020,rent,2021-10-12 20:14:51,,2,1200,,,,,,Lehnstrasse 98,St. Gallen,9014.0,47.4058532714844,9.32539367675781,POINT (9.325393676757812 47.405853271484375),1069154.0,,1069154.0,True,,,,,,,,True,109.0,Westen,Bruggen,Bruggen-Zürcherstrasse
3001318294,3644.01.0201,rent,2021-10-13 09:12:39,,2,1290,180.0,1110.0,,75.0,1919.0,Linsebühlstrasse 12,St. Gallen,9000.0,47.4242973327637,9.3804931640625,POINT (9.3804931640625 47.42429733276367),1073518.0,0.0625,1073518.0,False,66.0,55.0,ES III,Wohnen,">IGW, <AW",">PW, ≤IGW",">IGW, <AW",False,208.0,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001318375,08058.01.0109,rent,2021-10-13 07:37:02,,4,1490,180.0,1310.0,,82.0,1920.0,Brühlbleichestrasse 10,St. Gallen,9000.0,47.4305038452148,9.38340282440186,POINT (9.383402824401855 47.430503845214844),1072939.0,0.0352941176470588,1072939.0,False,54.0,46.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,207.0,Centrum,St.Jakob,St.Jakob
3001319171,5566.2007,rent,2021-10-12 20:46:59,,2,1200,,,,56.0,,Wildeggstrasse 16,St. Gallen,9000.0,47.4232139587402,9.38241863250732,POINT (9.382418632507324 47.423213958740234),1073439.0,0.0,1073439.0,True,61.0,46.0,ES II,Wohnen,">IGW, <AW",">PW, ≤IGW",">IGW, <AW",False,208.0,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001319740,51211.03.0201,rent,2021-10-12 19:08:54,,2,990,210.0,780.0,,48.0,1964.0,Bruggwaldstr. 1a,St. Gallen,9008.0,47.4423751831055,9.393723487854,POINT (9.393723487854004 47.44237518310547),,,,,,,,,,,,,,,,
3001319741,55403.01.0401,rent,2021-10-12 20:47:00,,4,1350,170.0,1180.0,,73.0,1919.0,Wildeggstr. 7,St. Gallen,9000.0,47.4232711791992,9.38164901733398,POINT (9.381649017333984 47.42327117919922),1073443.0,0.258620689655172,1073443.0,False,58.0,43.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,208.0,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001319742,55408.01.0401,rent,2021-10-13 07:28:49,,4,1490,190.0,1300.0,,75.0,1911.0,Waldaustrasse 2,St. Gallen,9000.0,47.4203186035156,9.35294151306152,POINT (9.352941513061523 47.420318603515625),1070381.0,0.0135135135135136,1070381.0,False,,,,,,,,True,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001320785,07009.05.5032,rent,2021-10-13 09:12:43,,3,1290,180.0,1110.0,,80.0,,Speicherstr. 29,St. Gallen,9000.0,47.4248085021973,9.38529205322266,POINT (9.385292053222656 47.424808502197266),1073408.0,0.230769230769231,1073408.0,True,63.0,52.0,ES II,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,208.0,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001321210,1696.01.0301,rent,2021-10-12 19:05:15,,3,1290,,,,77.0,1953.0,Langgasse 36,St. Gallen,9008.0,47.4360466003418,9.38742446899414,POINT (9.38742446899414 47.4360466003418),1074852.0,0.0128205128205128,1074852.0,False,66.0,59.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001321244,7797.05.0101,rent,2021-10-12 19:05:11,,1,1635,280.0,1355.0,,90.0,1968.0,Oberzilstrasse 6,St. Gallen,9016.0,47.4412536621094,9.40854740142822,POINT (9.408547401428223 47.441253662109375),1077119.0,0.0,1077119.0,True,53.0,45.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,308.0,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden
3001321685,5676-1.goldinger.SM302.1111,rent,2021-10-12 20:45:40,,3,1170,,,,76.0,,Buchwaldstrasse 2,St. Gallen,9008.0,47.4361724853516,9.39269924163818,POINT (9.392699241638184 47.43617248535156),1074999.0,0.266666666666667,1074999.0,False,52.0,44.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001323597,47232564,rent,2021-10-12 21:06:32,,,640,,,,,,Achslenstrasse 5,St. Gallen,9016.0,47.4326629638672,9.41385936737061,POINT (9.413859367370605 47.43266296386719),1076513.0,,1076513.0,True,,,,,,,,True,306.0,Osten,Notkersegg,Hub-Schaugentobel
3001323989,133702.01.00301,rent,2021-10-12 19:53:38,,3,670,,,,,,Röschstr. 7,St. Gallen,9000.0,47.4323692321777,9.39993572235107,POINT (9.399935722351074 47.432369232177734),1075807.0,,1075807.0,False,,,,,,,,True,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001326790,43824090,rent,2021-10-12 19:38:41,,,500,,,,,,Heiligkreuzstrasse 53a,St. Gallen,9008.0,47.4402656555176,9.39376735687256,POINT (9.393767356872559 47.44026565551758),1075040.0,,1075040.0,False,56.0,48.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001327102,3935.3001,rent,2021-10-12 19:53:33,,GF,1050,,,,,1920.0,Kolumbanstrasse 36,St. Gallen,9008.0,47.4381294250488,9.39186096191406,POINT (9.391860961914062 47.43812942504883),1074968.0,,1074968.0,False,,,,,,,,True,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001327124,"SG-Oststrasse 20, 3.5 ZWG 3.OG - 1031.876433.6c715e60-0ee5-11ec-8c59-005056bdbc06",rent,2021-10-12 19:06:26,,3,1600,,,,85.0,,Oststrasse 20,St. Gallen,9000.0,47.4316635131836,9.39398384094238,POINT (9.393983840942383 47.431663513183594),1076296.0,0.307692307692308,1076296.0,False,,,,,,,,True,303.0,Osten,St.Fiden,St.Fiden-Krontal
3001327633,08059.01.0103,rent,2021-10-12 20:00:04,,2,1150,140.0,1010.0,,47.0,1920.0,Linsebühlstrasse 35,St. Gallen,9000.0,47.4245948791504,9.38196849822998,POINT (9.38196849822998 47.42459487915039),1073553.0,0.0600000000000001,1073553.0,False,65.0,54.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,208.0,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001328642,37011.01.440010,rent,2021-10-13 07:22:04,,4,1200,,,,75.0,1920.0,Badstrasse 8,St. Gallen,9000.0,47.4190864562988,9.35286998748779,POINT (9.352869987487793 47.41908645629883),1070356.0,0.0625,1070356.0,False,58.0,50.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001328643,37011.01.440020,rent,2021-10-13 08:19:48,,4,1260,210.0,1050.0,,67.0,1920.0,Badstrasse 8,St. Gallen,9000.0,47.4190864562988,9.35286998748779,POINT (9.352869987487793 47.41908645629883),1070356.0,0.116666666666667,1070356.0,False,58.0,50.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001328644,37011.01.410030,rent,2021-10-13 08:19:49,,1,1160,200.0,960.0,,60.0,1920.0,Badstrasse 8,St. Gallen,9000.0,47.4190864562988,9.35286998748779,POINT (9.352869987487793 47.41908645629883),1070356.0,0.0,1070356.0,False,58.0,50.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001328645,37011.01.420030,rent,2021-10-13 08:19:49,,2,1160,200.0,960.0,,60.0,1920.0,Badstrasse 8,St. Gallen,9000.0,47.4190864562988,9.35286998748779,POINT (9.352869987487793 47.41908645629883),1070356.0,0.0,1070356.0,False,58.0,50.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,113.0,Westen,Lachen,Vonwil-Lachen-Schoren
3001328965,10057.2.1021,rent,2021-10-12 23:09:52,,2,1095,100.0,995.0,,38.0,1930.0,Rickenstrasse 20,St. Gallen,9014.0,47.4074401855469,9.33251190185547,POINT (9.332511901855469 47.407440185546875),1069562.0,0.027027027027027,1069562.0,False,,,,,,,,True,110.0,Westen,Bruggen,Boppartshof-Hinterberg
3001328999,22101.01.10002,rent,2021-10-12 19:07:42,,GF,1350,,,,77.0,,Schönbüelpark 12,St. Gallen,9016.0,47.4396553039551,9.41220855712891,POINT (9.412208557128906 47.43965530395508),190425699.0,0.0,190425699.0,False,70.0,64.0,ES III,Wohnen,≥AW,">IGW, <AW",≥AW,False,307.0,Osten,Neudorf,Achslen-Wilen
3001329780,40892604,rent,2021-10-12 21:06:38,,,1120,,,,70.0,,Stationsweg 8,St. Gallen,9014.0,47.4075012207031,9.32912540435791,POINT (9.32912540435791 47.407501220703125),1068993.0,0.125,1068993.0,False,57.0,50.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,109.0,Westen,Bruggen,Bruggen-Zürcherstrasse
3001329858,47289267,rent,2021-10-12 23:28:16,,,890,,,,50.0,,Berneggstrasse 52,St. Gallen,9000.0,47.419017791748,9.37270641326904,POINT (9.372706413269043 47.41901779174805),1072162.0,0.0,1072162.0,False,60.0,47.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,204.0,Centrum,St.Georgen,St.Georgen-Bernegg
3001330645,5741.goldinger.SM302.1109,rent,2021-10-12 19:53:36,,2,1000,,,,68.0,,Buchwaldstrasse 2,St. Gallen,9008.0,47.4361724853516,9.39269924163818,POINT (9.392699241638184 47.43617248535156),1074999.0,0.133333333333333,1074999.0,False,52.0,44.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,302.0,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
