id,object_ref,category,date,flatType,floor,rent,rent_add,rent_net,rooms,area,year_built,street_number,city,zip,lat,lng,wkt,gwr_egid,match_accuracy
3001366173,unusgrande2,rent,2021-10-12T23:30:45,,,980,,,,42,2021,Brauerstrasse 21 / 23,St. Gallen,9000,,,POINT(9.40157976178905 47.4352140848977),,
3001371439,162.121b.25im3oggSLL,rent,2021-10-13T07:21:59,,3,960,,,,,,Teufenerstr. 121 b,St. Gallen,9000,,,POINT(9.36393410284266 47.4135531456015),,
3001380421,989566.888165.03370b59-2042-11ec-842e-005056bdbc06,rent,2021-10-12T19:53:39,,2,650,,,,,,St. Georgenstrasse 36,St. Gallen,9000,,,POINT(9.37885009007188 47.4198713579941),1073299,
3001421620,7160.4021,rent,2021-10-14T22:17:20,,2,1495,250,1245,,85,1901,St. Leonhardstrasse 73,St. Gallen,9000,,,POINT(9.36490032259637 47.4208424718818),1071077,0.0229885057471264
3001424469,28945540,rent,2021-10-15T10:19:18,,,1390,,,,79,,Reherstr.22 c,St. Gallen,9016,,,POINT(9.41759790776567 47.4373611282808),,
3001384889,264-1.uze.4100-2013,rent,2021-10-13T07:29:02,,1,1050,,,,55,,Teufenerstrasse 95,St. Gallen,9000,,,POINT(9.36481002310679 47.4150500166327),1071628,0.0
3001388701,16735-10.888886.3b0e7b82-210c-11ec-842e-005056bdbc06,rent,2021-10-12T19:54:48,,2,2320,,,,97,2020,Sankt Georgen-Strasse 167,St. Gallen,9011,,,POINT(9.39186202596431 47.4146678644583),191690308,0.0543478260869565
3001389197,1032.102021.848307.74236ffa-d3ec-11eb-92cc-005056bdbc06,rent,2021-10-13T09:12:47,,3,1240,1040,200,,,,St. Jakobstrasse 48,St. Gallen,9000,,,POINT(9.38031213463869 47.4305170715127),1072967,
3001390740,St. Georgenstrasse 3.5 Zi-Wg 2. OG rechts 1.,rent,2021-10-12T23:29:27,,2,980,,,,,,St. Georgenstrasse 153,St. Gallen,9011,,,POINT(9.39044492884889 47.4150606844088),1073957,
3001419785,1506.01.1041,rent,2021-10-13T21:33:15,,4,1790,250,1540,,102,,Hagenbuchstrasse 31,St. Gallen,9000,47.4297485351562,9.40007019042969,POINT (9.400070190429688 47.42974853515625),1075721,0.0727272727272728
3001421720,UNUS980,rent,2021-10-14T22:18:22,,,1090,110,980,,42,2021,Brauerstrasse 21 / 23,St. Gallen,9000,,,POINT(9.40157976178905 47.4352140848977),,
3001427584,47738127,rent,2021-10-16T14:19:40,,,990,,,,51,,Rorschacherstrasse 231,St. Gallen,9016,,,POINT(9.40349168190317 47.4360003180019),1076336,
3001421717,UNUS950,rent,2021-10-14T22:18:29,,,1060,110,950,,36,2021,Brauerstrasse 21 / 23,St. Gallen,9000,,,POINT(9.40157976178905 47.4352140848977),,
3001425527,SM312.1106,rent,2021-10-15T16:17:59,,,1270,170,1100,,60,1962,Teufenerstrasse 115,St. Gallen,9000,,,POINT(9.36386771676191 47.4142829959617),,
3001443923,A95ZL3R_23JNK56,rent,2021-10-23T15:30:03,,1,2090,250,1840,,110,2012,Lukasstrasse 41,St. Gallen,9016,47.4388809204102,9.40090847015381,POINT (9.400908470153809 47.438880920410156),190607614,0.0350877192982456
3001447249,1504.05.0302,rent,2021-10-25T20:58:48,,3,1595,295,1300,,93,1960,Burenbüchelstr. 11,St. Gallen,9016,47.4361267089844,9.41000270843506,POINT (9.410002708435059 47.436126708984375),1076653,0.0
3001452010,00761.03.0011,rent,2021-10-27T19:32:42,,GF,50,5,45,,,1962,Oberstrasse 205,St. Gallen,9000,47.4121780395508,9.35199928283691,POINT (9.351999282836914 47.41217803955078),1069739,
3001452012,00240.01.0005,rent,2021-10-27T19:33:36,,1,1395,220,1175,,82,1952,Rosenbergweg 19,St. Gallen,9000,47.4218940734863,9.36297130584717,POINT (9.362971305847168 47.42189407348633),1071126,0.0
3001425763,10201.899230.2b4a1203-2dc9-11ec-842e-005056bdbc06,rent,2021-10-15T17:39:42,,2,2480,290,2190,,,,Turmgasse 1,St. Gallen,9000,47.4245796203613,9.37687873840332,POINT (9.37687873840332 47.42457962036133),1072605,
3001418253,47958680,rent,2021-10-13T16:01:54,,,1900,,,,125,,Oberstrasse 218,St. Gallen,9000,47.4120750427246,9.34844779968262,POINT (9.348447799682617 47.41207504272461),1069742,0.0416666666666667
3001419783,1506.02.2011,rent,2021-10-13T21:33:33,,1,1490,170,1320,,66,,Hagenbuchstrasse 31a,St. Gallen,9000,47.4298248291016,9.40028095245361,POINT (9.400280952453613 47.42982482910156),1075722,0.0571428571428572
3001423499,1241403,rent,2021-10-15T10:31:05,,4,1190,220,970,,65,,,,,,,,,
3001421370,47963593,rent,2021-10-14T22:08:57,,,1340,,,,80,,Iddastrasse,St. Gallen,9008,47.4354095458984,9.38514137268066,POINT (9.385141372680664 47.43540954589844),1075248,0.0256410256410255
3001426341,1241477,rent,2021-10-16T03:01:43,,3,1190,220,970,,65,,,,,,,,,
3001208238,857416.7c88e564-e58a-11eb-9c8e-005056bdbc06,rent,2021-10-13T10:51:33,,2,1350,150,1200,,,,Waldaustrasse 17,St. Gallen,9000,47.4193801879883,9.35159683227539,POINT (9.35159683227539 47.41938018798828),1070388,
3001413023,963302.02.00206,rent,2021-10-13T10:51:35,,2,1343,280,1063,,105,1972,Schönauweg 9,St. Gallen,9000,47.4179878234863,9.34551239013672,POINT (9.345512390136719 47.41798782348633),1070077,0.0194174757281553
3001368106,1238696,rent,2021-10-13T10:51:36,,4,1340,140,1200,,70,,,,,,,,,
3000994095,44031.01.410030,rent,2021-10-13T10:51:37,,1,1340,240,1100,,,,Oberstrasse 87,St. Gallen,9000,47.4164085388184,9.36261463165283,POINT (9.362614631652832 47.41640853881836),1071724,
3001315315,874726.085bb4e6-0b0e-11ec-8c59-005056bdbc06,rent,2021-10-13T10:51:38,,5,1340,220,1120,,75,,Feldbachstrasse 7,St. Gallen,9000,47.4210090637207,9.3557186126709,POINT (9.355718612670898 47.4210090637207),1070450,0.5
3001004255,4544.01.0401,rent,2021-10-13T10:51:40,,4,1325,200,1125,,75,,Poststrasse 16,St. Gallen,9000,47.4245719909668,9.37232494354248,POINT (9.37232494354248 47.4245719909668),1072429,0.0853658536585366
3001339608,sjx4a.47sll,rent,2021-10-13T10:51:41,,1,1325,,,,60,1890,Ringelbergstrasse 11,St. Gallen,9000,47.4163665771484,9.38084697723389,POINT (9.380846977233887 47.41636657714844),1071972,
3001304110,8903.04.0023,rent,2021-10-13T10:51:42,,2,1325,275,1050,,73,1984,Linsebühlstrasse 103,St. Gallen,9000,47.4261894226074,9.38566780090332,POINT (9.38566780090332 47.42618942260742),1073652,0.0
3001422233,Z67,rent,2021-10-14T22:09:23,,5,1200,180,1020,,60,,Feldlistrasse 17,St. Gallen,9000,47.4221534729004,9.35547733306885,POINT (9.355477333068848 47.42215347290039),1070473,0.5
3001423044,16401.02.410020,rent,2021-10-14T22:09:25,,1,1200,200,1000,,74,1951,Falkensteinstrasse 10,St. Gallen,9000,47.4299011230469,9.39220905303955,POINT (9.39220905303955 47.429901123046875),1075963,0.0
3001425610,16730.04.4003,rent,2021-10-15T17:06:43,,4,650,120,530,,,1984,Friedeggstr. 5,St. Gallen,9000,47.4322395324707,9.39313697814941,POINT (9.393136978149414 47.4322395324707),1076292,
3001397371,16715-10.892703.1e3f9bb1-22af-11ec-842e-005056bdbc06,rent,2021-10-12T19:09:01,,,990,,,,51,2020,Sankt Georgen-Strasse 167,St. Gallen,9011,,,POINT(9.39186202596431 47.4146678644583),191690308,0.0
3001400865,211-3.uze.4100-2024,rent,2021-10-12T19:52:18,,2,1470,,,,90,,Teufenerstrasse 95,St. Gallen,9000,,,POINT(9.36481002310679 47.4150500166327),1071628,0.0425531914893617
3001423247,898655.d3d84dea-2d26-11ec-842e-005056bdbc06,rent,2021-10-14T22:54:53,,GF,1690,270,1420,,,,Engelaustrasse 15,St. Gallen,9010,47.4374771118164,9.37837982177734,POINT (9.378379821777344 47.437477111816406),1074297,
3001408870,47871375,rent,2021-10-12T23:28:13,,,1290,,,,72,,Rorschacherstrasse 188,St. Gallen,9000,,,POINT(9.39940187726951 47.4329658406692),1075817,0.2
3001411841,"SG-Teufenerstrasse 12, 3.5 ZWG - 003.896299.5722b910-29bc-11ec-842e-005056bdbc06",rent,2021-10-12T20:46:59,,4,1210,,,,,,Teufenerstrasse 12,St. Gallen,9000,,,POINT(9.37094782000215 47.4205525743868),1072314,
3001416385,46235317,rent,2021-10-12T19:05:16,,,990,,,,51,,Rorschacherstrasse 231,St. Gallen,9016,,,POINT(9.40349168190317 47.4360003180019),1076336,
3001421719,UNUS780,rent,2021-10-14T22:07:15,,,870,90,780,,23,2021,Brauerstrasse 21 / 23,St. Gallen,9000,,,POINT(9.40157976178905 47.4352140848977),,
3001422298,633.uze.4100-2034,rent,2021-10-15T10:31:56,,3,1780,240,1540,,85,,Teufenerstrasse 95,St. Gallen,9000,,,POINT(9.36481002310679 47.4150500166327),1071628,0.0957446808510638
3001422386,2655.5011,rent,2021-10-15T10:32:04,,1,1900,250,1650,,106,,Felsenstrasse 73 (BK),St. Gallen,9000,,,POINT(9.37241315466321 47.4196553683778),1072224,0.0363636363636364
3001426743,899541.0e3a2eed-2d98-11ec-842e-005056bdbc06,rent,2021-10-16T04:37:47,,2,1680,280,1400,,115,,Kreuzbleichestrasse 7,St. Gallen,9000,47.4201011657715,9.35677814483643,POINT (9.356778144836426 47.420101165771484),1070293,0.0454545454545454
3001445103,48163221,rent,2021-10-24T12:29:11,,,1300,,,,100,,Teufener Strasse 150,St. Gallen,9012,47.4106788635254,9.36655139923096,POINT (9.366551399230957 47.41067886352539),1071363,0.19047619047619
3001444330,1242514,rent,2021-10-24T12:29:13,,2,1600,250,1350,,100,,,,,,,,,
3001444336,1242524,rent,2021-10-24T12:29:19,,2,1890,250,1640,,120,,,,,,,,,
3001446074,46235317,rent,2021-10-25T10:26:51,,,990,,,,51,,Rorschacherstrasse 231,St. Gallen,9016,,,POINT(9.40349168190317 47.4360003180019),1076336,
3001447741,8230.02.0202,rent,2021-10-26T04:16:03,,2,2110,300,1810,,121,2008,Wattstrasse 11,St. Gallen,9012,47.4105110168457,9.36919021606445,POINT (9.369190216064453 47.4105110168457),190193377,0.0
3001452236,23030.03.410030,rent,2021-10-27T22:03:13,,1,1662,210,1452,,92,1976,Sonnrainweg 14,St. Gallen,9008,47.4475479125977,9.39769744873047,POINT (9.397697448730469 47.447547912597656),1075529,0.15
3001055869,Bedastrasse.11.10,rent,2021-10-13T16:36:40,,3,1095,145,950,,45,,Bedastrasse 11,St. Gallen,9000,47.4286613464355,9.39088344573975,POINT (9.390883445739746 47.42866134643555),1076006,0.125
3001319737,51802.09.0003,rent,2021-10-13T16:03:11,,GF,1090,120,970,,47,1984,Engelwiesstrasse 5c,St. Gallen,9014,47.4123153686523,9.33105659484863,POINT (9.331056594848633 47.412315368652344),1069174,0.0
3001380668,10057.2.1002,rent,2021-10-13T16:03:12,,GF,890,100,790,,29,1930,Rickenstrasse 20,St. Gallen,9014,47.4074401855469,9.33251190185547,POINT (9.332511901855469 47.407440185546875),1069562,0.0740740740740742
3001180367,12004.02.410020,rent,2021-10-13T16:03:13,,1,890,170,720,,40,1970,Wolfgangstrasse 67,St. Gallen,9014,47.4027519226074,9.33110809326172,POINT (9.331108093261719 47.40275192260742),1069449,0.0
3001352497,901401.1.20025001,rent,2021-10-13T16:03:15,,1,790,110,680,,,1966,Moosstrasse 25,St. Gallen,9014,47.4118347167969,9.34388065338135,POINT (9.343880653381348 47.411834716796875),1070036,
3001384667,TG2146.TG2146.TG2146,rent,2021-10-13T16:03:16,,2,620,45,575,,20,,Zürcherstrasse 240,St. Gallen,9014,,,POINT(9.33198121493328 47.4106533837658),1069061,0.130434782608696
3001421718,UNUS790,rent,2021-10-14T22:21:13,,,880,90,790,,30,2021,Brauerstrasse 21 / 23,St. Gallen,9000,,,POINT(9.40157976178905 47.4352140848977),,
3001438153,1242245,rent,2021-10-21T20:34:55,,3,1240,250,990,,,,,,,,,,,
3001424552,211015_4.5 Zi Whg._L2 - 1021.899019.a3e6d79c-2d86-11ec-842e-005056bdbc06,rent,2021-10-15T10:37:41,,2,1750,180,1570,,99,,Langweidstrasse 2,St. Gallen,9000,47.4125061035156,9.35506057739258,POINT (9.355060577392578 47.412506103515625),1069817,0.01
3001436764,211020.902021.74c15ceb-319e-11ec-842e-005056bdbc06,rent,2021-10-21T20:35:04,,3,850,100,750,,21,2022,Mühlensteg 8,St. Gallen,9000,47.4217338562012,9.37728786468506,POINT (9.377287864685059 47.42173385620117),,
3001418517,35Y,rent,2021-10-13T10:52:41,,1,1450,300,1150,,100,,Rappensteinstrasse 10,St. Gallen,9000,47.4308242797852,9.39835739135742,POINT (9.398357391357422 47.430824279785156),1075932,0.0
3001436827,A01,rent,2021-10-21T20:35:07,,2,1205,115,1090,,,,Taubenstrasse 3,St. Gallen,9008,47.4361839294434,9.3882007598877,POINT (9.388200759887695 47.43618392944336),1074861,
3001419698,1504.05.0301,rent,2021-10-13T22:18:05,,3,1430,250,1180,,79,1960,Burenbüchelstr. 11,St. Gallen,9016,47.4361267089844,9.41000270843506,POINT (9.410002708435059 47.436126708984375),1076653,0.0
3001438036,1242093,rent,2021-10-21T20:35:09,,5,1190,220,970,,65,,,,,,,,,
3001438013,1242058,rent,2021-10-21T20:35:13,,3,1290,200,1090,,80,,,,,,,,,
3001440025,01810.01.0001,rent,2021-10-21T20:35:18,,-1,900,100,800,,60,,Teufener Strasse 100,St. Gallen,9000,47.4150390625,9.36435222625732,POINT (9.364352226257324 47.4150390625),1071674,0.0769230769230769
3001439654,10254.1.1006.3,rent,2021-10-21T20:35:20,,2,890,120,770,,60,,Brauerstrasse 5,St. Gallen,9000,47.4337387084961,9.39980602264404,POINT (9.399806022644043 47.433738708496094),1076227,0.5
3001423019,SM302.1111,rent,2021-10-14T22:20:42,,3,1380,210,1170,,82,,Buchwaldstrasse 2,St. Gallen,9008,47.4361724853516,9.39269924163818,POINT (9.392699241638184 47.43617248535156),1074999,0.366666666666667
3001440057,02947.01.1104,rent,2021-10-21T20:35:28,,1,1720,230,1490,,88,2017,Favrestrasse 17,St. Gallen,9016,47.4372520446777,9.41258144378662,POINT (9.412581443786621 47.437252044677734),191569753,0.0232558139534884
3001424963,K10.DW.4,rent,2021-10-15T12:22:10,,4,1375,225,1150,,90,,Kolosseumstr. 10,St. Gallen,9008,47.4369201660156,9.3914966583252,POINT (9.391496658325195 47.436920166015625),1075006,0.0
3001437299,8904.32.0401,rent,2021-10-21T20:35:30,,5,1690,280,1410,,109,1995,Brauerstrasse 79a,St. Gallen,9016,47.4423408508301,9.40994739532471,POINT (9.409947395324707 47.44234085083008),2363057,0.0
3001440049,5181.04.0301,rent,2021-10-21T20:35:36,,3,1901,251,1650,,110,2009,Vogelherdstr. 7c,St. Gallen,9016,47.4363670349121,9.419264793396,POINT (9.419264793395996 47.43636703491211),190209334,0.157894736842105
3001439759,2091-2011.903169.7e16adaf-326b-11ec-842e-005056bdbc06,rent,2021-10-21T20:35:40,,1,980,150,830,,48,,Feldlistrasse 19,St. Gallen,9000,47.4223251342773,9.35517120361328,POINT (9.355171203613281 47.422325134277344),1070627,0.0212765957446808
3001435737,47613410,rent,2021-10-21T20:35:46,,,1825,,,,115,,Schönbüelpark 7,St. Gallen,9016,47.4410133361816,9.41225528717041,POINT (9.41225528717041 47.44101333618164),190425694,0.0550458715596329
3001438987,3pml9.4x1ti,rent,2021-10-21T20:35:48,,1,1120,,,,,,Webergasse 14,St. Gallen,9000,47.4230651855469,9.37498760223389,POINT (9.374987602233887 47.423065185546875),1072509,
3001436765,211020.902023.bb1bdb6e-319e-11ec-842e-005056bdbc06,rent,2021-10-21T20:35:55,,1,1260,140,1120,,37,2022,Mühlensteg 8,St. Gallen,9000,47.4217338562012,9.37728786468506,POINT (9.377287864685059 47.42173385620117),,
3001434755,5640.01.0001,rent,2021-10-21T20:36:02,,GF,1370,240,1130,,71,1928,Ackerstrasse 1,St. Gallen,9000,47.4280204772949,9.38988304138184,POINT (9.389883041381836 47.42802047729492),1073714,0.0
3001434314,5640.01.0202,rent,2021-10-19T16:52:22,,2,1190,210,980,,65,1928,Ackerstrasse 1,St. Gallen,9000,47.4280204772949,9.38988304138184,POINT (9.389883041381836 47.42802047729492),1073714,0.181818181818182
3001434328,51214.01.0101,rent,2021-10-19T16:52:37,,1,1430,200,1230,,104,1984,Brauerstr. 15,St. Gallen,9000,47.4345664978027,9.40053081512451,POINT (9.400530815124512 47.434566497802734),1076231,0.0
3001434327,52606.01.0301,rent,2021-10-19T16:52:43,,3,1540,170,1370,,82,1919,Ilgenstr. 59,St. Gallen,9000,47.4158515930176,9.35661315917969,POINT (9.356613159179688 47.41585159301758),1070141,0.0
3001434318,6519.01.0403,rent,2021-10-19T16:52:47,,4,1650,160,1490,,51,1965,Multergasse 11,St. Gallen,9000,47.4243392944336,9.37596130371094,POINT (9.375961303710938 47.424339294433594),2363658,0.0192307692307693
3001427283,48011981,rent,2021-10-16T09:40:32,,,890,,,,,,,,,,,,,
3001434874,1241995,rent,2021-10-21T20:36:10,,2,1450,200,1250,,75,,,,,,,,,
3001438155,1242283,rent,2021-10-21T20:36:18,,3,1740,290,1450,,95,,,,,,,,,
3001436736,211020.902020.3ecf5972-319e-11ec-842e-005056bdbc06,rent,2021-10-21T20:36:25,,4,1960,160,1800,,54,2022,Mühlensteg 8,St. Gallen,9000,47.4217338562012,9.37728786468506,POINT (9.377287864685059 47.42173385620117),,
3001422111,158105.01.00401,rent,2021-10-14T22:21:19,,4,1590,220,1370,,96,1980,Reherstr. 19,St. Gallen,9016,47.4371223449707,9.41578769683838,POINT (9.415787696838379 47.4371223449707),1076747,0.0
3001424853,8a1e25b1-2d01-11ec-842e-005056bdbc06,rent,2021-10-15T11:10:54,,2,1350,170,1180,,,,Helvetiastrasse 35,St. Gallen,9000,47.4321441650391,9.39476776123047,POINT (9.394767761230469 47.43214416503906),1076136,
3001435754,48078257,rent,2021-10-21T20:36:33,,,1220,,,,55,,Brühlbleichestrasse,St. Gallen,9000,47.4301338195801,9.3830680847168,POINT (9.383068084716797 47.43013381958008),1072932,0.112903225806452
3001435771,48090721,rent,2021-10-21T20:36:40,,,1410,,,,,,,,,,,,,
3001435724,47008249,rent,2021-10-21T20:36:41,,,1400,,,,80,,Fidesstrasse 12,St. Gallen,9000,47.4321784973145,9.39260673522949,POINT (9.392606735229492 47.43217849731445),1076056,0.0
3001440807,6811.05.0302,rent,2021-10-22T02:37:52,,3,1670,220,1450,,88,2020,Hechtackerstrasse 12d,St. Gallen,9014,47.4075241088867,9.33936977386475,POINT (9.339369773864746 47.40752410888672),191548977,0.0114942528735633
3001439670,47738127,rent,2021-10-21T20:35:34,,,990,,,,51,,Rorschacherstrasse 231,St. Gallen,9016,,,POINT(9.40349168190317 47.4360003180019),1076336,
3001435727,47008531,rent,2021-10-21T20:36:36,,,1930,,,,140,,Rorschacherstrasse 196a,St. Gallen,9000,,,POINT(9.40038974475457 47.4335068855517),,
3001435731,47008700,rent,2021-10-21T20:36:37,,,1490,,,,85,,Rorschacherstrasse 206,St. Gallen,9000,,,POINT(9.40112884383986 47.4341331181901),1075798,0.15
3001445100,48166944,rent,2021-10-24T14:35:38,,,1860,,,,80,,goldach,St. Gallen,9000,,,,,
3001445102,48166435,rent,2021-10-24T14:35:39,,,1505,,,,,,Burgstrasse 82,St. Gallen,9000,47.4167137145996,9.3554048538208,POINT (9.3554048538208 47.41671371459961),1070205,
3001429591,1241665,rent,2021-10-18T18:04:16,,1,1340,210,1130,,75,,,,,,,,,
3001418917,5419.09.0053,rent,2021-10-13T16:37:59,,4,1550,270,1280,,82,1979,Zilweg 11,St. Gallen,9016,47.442626953125,9.40856456756592,POINT (9.408564567565918 47.442626953125),1077114,0.0
3001429586,1241659,rent,2021-10-18T18:04:27,,4,1560,170,1390,,110,,,,,,,,,
3001430996,900432.eb5202e0-2fd9-11ec-842e-005056bdbc06,rent,2021-10-18T18:04:39,,2,975,135,840,,42,,Burgstrasse 21,St. Gallen,9000,47.4193382263184,9.36314487457275,POINT (9.363144874572754 47.41933822631836),1071051,0.0666666666666667
3001431763,5171.04.0203,rent,2021-10-18T18:04:45,,2,1718,238,1480,,93,2012,Langgasse 10,St. Gallen,9008,47.4343070983887,9.38490867614746,POINT (9.384908676147461 47.43430709838867),,
3001382329,00s30.px328,rent,2021-10-13T17:25:14,,1,1500,,,,60,,Otmarstrasse 17,St. Gallen,9000,47.4168815612793,9.35732173919678,POINT (9.357321739196777 47.4168815612793),1070185,0.032258064516129
3001418252,47945008,rent,2021-10-13T16:09:32,,,1350,,,,,,sömmerlistrasse,St. Gallen,9000,47.4184989929199,9.35178279876709,POINT (9.35178279876709 47.41849899291992),1070333,
3001431765,5171.05.0104,rent,2021-10-18T18:05:01,,1,2232,342,1890,,134,2012,Langgasse 12,St. Gallen,9008,47.434513092041,9.38522911071777,POINT (9.385229110717773 47.434513092041016),,
3001431100,16841.01.0302,rent,2021-10-18T18:05:17,,3,1490,240,1250,,,1990,Felsenstrasse 88,St. Gallen,9000,47.4192237854004,9.37095546722412,POINT (9.370955467224121 47.41922378540039),2363199,
3001430350,TG2303.TG2303.TG2303,rent,2021-10-18T18:05:35,,1,2900,320,2580,,157,,Dufourstrasse 114,St. Gallen,9000,47.423885345459,9.3627347946167,POINT (9.3627347946167 47.423885345458984),1071160,0.0129032258064516
3001430376,48050547,rent,2021-10-18T18:05:39,,,1350,,,,90,,Helvetiastrasse 54,St. Gallen,9000,47.4345283508301,9.39608287811279,POINT (9.396082878112793 47.43452835083008),1076320,0.0465116279069768
3001433230,45792169,rent,2021-10-19T14:20:36,,,1490,,,,80,,Solitüdenstrasse 1,St. Gallen,9012,47.4126167297363,9.36404991149902,POINT (9.364049911499023 47.41261672973633),1071466,0.0697674418604651
3001425590,IT3SG - Harfenbergstrasse 13 - 003.899185.223685dc-2db0-11ec-842e-005056bdbc06,rent,2021-10-15T17:09:30,,5,1190,200,990,,,,Harfenbergstrasse 13,St. Gallen,9000,47.4235687255859,9.38078880310059,POINT (9.380788803100586 47.42356872558594),1073501,
3001433974,1070.1006.901303.b74dd2fc-30d5-11ec-842e-005056bdbc06,rent,2021-10-19T14:20:44,,1,1100,170,930,,56,,Brauerstrasse 34,St. Gallen,9016,47.4358978271484,9.40302085876465,POINT (9.403020858764648 47.43589782714844),1076244,0.0181818181818181
3001433772,F-2.F-2.F-2,rent,2021-10-19T14:20:50,,3,750,50,700,,20,,Linsebühlstrasse 92,St. Gallen,9000,47.4255180358887,9.38477897644043,POINT (9.38477897644043 47.42551803588867),1073603,0.411764705882353
3001432475,12105.05.10404,rent,2021-10-19T14:20:55,,4,2010,220,1790,,88,,Ullmannstrasse 27,St. Gallen,9014,47.4132843017578,9.33195877075195,POINT (9.331958770751953 47.41328430175781),190526765,0.0476190476190477
3001433716,5026.03.0012,rent,2021-10-19T14:20:57,,1,1520,140,1380,,79,2006,Oberstrasse 255,St. Gallen,9014,47.408634185791,9.34397888183594,POINT (9.343978881835938 47.408634185791016),160010377,0.0533333333333332
3001433114,"SG-Speicherstrasse 19, 2.5-ZWG EG rechts - 2002-001.901087.36d493d8-301b-11ec-842e-005056bdbc06",rent,2021-10-19T14:21:01,,2,940,150,790,,,,Speicherstrasse 19,St. Gallen,9000,47.4245796203613,9.38383483886719,POINT (9.383834838867188 47.42457962036133),1073423,
3001433112,"SG-Speicherstrasse 17, 2.5-ZWG 1.OG links - 1011-001.901088.582a718e-301b-11ec-842e-005056bdbc06",rent,2021-10-19T14:21:13,,1,990,120,870,,,,Speicherstrasse 19,St. Gallen,9000,47.4245796203613,9.38383483886719,POINT (9.383834838867188 47.42457962036133),1073423,
3001425535,SM302.1108,rent,2021-10-15T16:20:42,,2,1390,190,1200,,82,,Buchwaldstrasse 2,St. Gallen,9008,47.4361724853516,9.39269924163818,POINT (9.392699241638184 47.43617248535156),1074999,0.366666666666667
3001433110,"SG-Hirtenstrasse 6, 4-ZWG 1.OG links -001.901093.c829f3f6-301a-11ec-842e-005056bdbc06",rent,2021-10-19T14:21:17,,1,1990,250,1740,,,,Hirtenstrasse 6,St. Gallen,9008,47.4403991699219,9.38448143005371,POINT (9.384481430053711 47.440399169921875),1075400,
3001432478,54632.01.0301,rent,2021-10-19T14:21:30,,3,1290,350,940,,,1919,Speicherstr. 16,St. Gallen,9000,47.4244079589844,9.38369560241699,POINT (9.383695602416992 47.424407958984375),1073419,
3001432449,1241930,rent,2021-10-19T14:21:35,,4,1340,140,1200,,70,,,,,,,,,
3001432479,5780.10.0202,rent,2021-10-19T14:21:40,,-2,1410,150,1260,,65,2012,Furglerstr. 14,St. Gallen,9000,47.422290802002,9.35991764068604,POINT (9.359917640686035 47.42229080200195),190611448,0.0579710144927537
3001433317,(2920233) (2920233),rent,2021-10-19T14:21:42,,1,1390,230,1160,,87,,Metzgergasse 27,St. Gallen,9000,47.427131652832,9.3748664855957,POINT (9.374866485595703 47.42713165283203),1072705,
3001433253,48065731,rent,2021-10-19T14:22:02,,,700,,,,15,,Zwinglistrasse 21,St. Gallen,9000,47.4255447387695,9.36979198455811,POINT (9.369791984558105 47.42554473876953),1071272,0.869565217391304
3001433232,46039422,rent,2021-10-19T14:22:07,,,1200,,,,,,Zimmerstrasse 9,St. Gallen,9000,47.4163360595703,9.36120128631592,POINT (9.361201286315918 47.41633605957031),1071802,
3001431047,092021WhgZürcherstr,rent,2021-10-18T18:04:11,,1,1190,140,1050,,,,Zürcherstrasse 201,St. Gallen,9014,,,POINT(9.33664166394338 47.4120074057626),1069984,
3001430392,46235317,rent,2021-10-18T18:04:37,,,990,,,,51,,Rorschacherstrasse 231,St. Gallen,9016,,,POINT(9.40349168190317 47.4360003180019),1076336,
3001431199,162.121b.25im3oGggsl,rent,2021-10-18T18:04:52,,3,1140,180,960,,,,Teufenerstr. 121 b,St. Gallen,9000,,,POINT(9.36393410284266 47.4135531456015),,
3001431204,162.121b.25im3OGg,rent,2021-10-18T18:04:53,,3,1140,180,960,,,,Teufenerstr. 121 b,St. Gallen,9000,,,POINT(9.36393410284266 47.4135531456015),,
3001431060,158.88.35im2sll,rent,2021-10-18T18:04:55,,2,1140,210,930,,,,Teufenerstr. 88,St. Gallen,9000,,,POINT(9.36524344608027 47.4156725695774),1071698,
3001431068,158.88.35im2ogg,rent,2021-10-18T18:04:57,,2,1140,210,930,,,,Teufenerstr. 88,St. Gallen,9000,,,POINT(9.36524344608027 47.4156725695774),1071698,
3001430563,5777.goldinger.SM312.1105,rent,2021-10-18T18:05:07,,,1270,170,1100,,,,Teufenerstrasse 115,St. Gallen,9000,,,POINT(9.36386771676191 47.4142829959617),,
3001440543,6102.01.0004,rent,2021-10-22T00:44:38,,GF,750,80,670,,27,1920,Burgstrasse 80,St. Gallen,9000,47.4170188903809,9.35645389556885,POINT (9.356453895568848 47.41701889038086),1070184,0.15625
3001440545,6850.02.0452,rent,2021-10-22T00:45:26,,4,1680,200,1480,,78,1941,Marktgasse 24,St. Gallen,9000,47.4245796203613,9.37663555145264,POINT (9.376635551452637 47.42457962036133),,
3001441668,08083.02.0222,rent,2021-10-22T09:18:29,,2,1285,195,1090,,77,1988,Langgasse 11,St. Gallen,9008,47.4346084594727,9.38476085662842,POINT (9.384760856628418 47.434608459472656),1074761,0.0
3001441671,08083.02.0242,rent,2021-10-22T09:18:50,,4,1990,260,1730,,125,1988,Langgasse 11,St. Gallen,9008,47.4346084594727,9.38476085662842,POINT (9.384760856628418 47.434608459472656),1074761,0.0310077519379846
