id,object_ref,category,date,flatType,floor,rent,rent_add,rent_net,rooms,area,year_built,street_number,city,zip,lat,lng,wkt,gwr_egid,match_accuracy,price_per_sqm,price_per_room,flat_cat,cat,egid,ren_potential,LR_DAY,LR_NIGHT,ES,COMM_USE_D,EXP_LIM_D,EXP_LIM_N,EXP_LIM,noise_below,quartier_nummer,quartier_kreis,quartier_quartiergr,quartier_statistisc
3001501636,aai92.ybv9x,rent,2021-11-25 08:57:29,,GF,2670,,,,58,2017.0,Böcklinstrasse 9,St. Gallen,9000,47.429256439209,9.37633895874023,POINT (9.376338958740234 47.429256439208984),191429514,0.183673469387755,46.03448275862069,1335.0,S,f,191429514,False,54.0,47.0,ES II,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,207,Centrum,St.Jakob,St.Jakob
3001500145,923831.a4c83325-4bae-11ec-842e-005056bdbc06,rent,2021-11-25 08:57:30,,2,3500,,,,190,1913.0,Gotthelfstrasse 6,St. Gallen,9000,47.4187202453613,9.38269805908203,POINT (9.382698059082031 47.41872024536133),1074059,0.623931623931624,18.42105263157895,700.0,L,e,1074059,False,52.0,40.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,209,Centrum,St.Georgen,St.Georgen-Bach
3001500123,211122_5.5 Zi Whg._2023_2033.878368.6c01e583-1129-11ec-8c59-005056bdbc06,rent,2021-11-25 08:57:33,,2,3040,,,,150,,Langweidstrasse 8,St. Gallen,9000,47.4123954772949,9.35590171813965,POINT (9.355901718139648 47.41239547729492),1069925,0.171875,20.266666666666666,608.0,L,e,1069925,True,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid
3001497987,luqwa.lzg0u,rent,2021-11-25 08:57:35,,GF,2870,,,,66,2014.0,Fellenbergstrasse 57,St. Gallen,9000,47.415657043457,9.367018699646,POINT (9.367018699645996 47.41565704345703),191271591,0.305263157894737,43.484848484848484,956.6666666666666,M,f,191271591,False,53.0,45.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,203,Centrum,Riethüsli,Riethüsli
3001500122,211122_4.5 Zi Whg._2013.843355.e09a6347-ca77-11eb-8a82-005056bdbc06,rent,2021-11-25 08:57:37,,1,2840,,,,150,,Langweidstrasse 8,St. Gallen,9000,47.4123954772949,9.35590171813965,POINT (9.355901718139648 47.41239547729492),1069925,0.171875,18.933333333333334,568.0,L,d,1069925,True,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid
3001500116,211122-L4-5.5 Zi Whg_2033.738826.db39930d-144c-11eb-ab2f-005056bdbc06,rent,2021-11-25 08:57:39,,3,2830,,,,160,,Langweidstrasse 4,St. Gallen,9000,47.4123268127441,9.35518360137939,POINT (9.355183601379395 47.41232681274414),1069923,0.379310344827586,17.6875,566.0,L,d,1069923,False,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid
3001495047,48719135,rent,2021-11-25 08:57:47,,,680,,,,170,,Feldbachstrasse 10,St. Gallen,9000,47.4207611083984,9.3547191619873,POINT (9.354719161987305 47.42076110839844),1070846,0.847826086956522,4.0,136.0,L,a,1070846,False,,,,,,,,True,113,Westen,Lachen,Vonwil-Lachen-Schoren
3001500281,1061.01.1031,rent,2021-11-25 08:57:48,,3,2470,,,,180,,Ilgenstrasse 9,St.Gallen,9000,47.4186897277832,9.36173534393311,POINT (9.361735343933105 47.4186897277832),1071003,0.241379310344828,13.722222222222221,494.0,L,d,1071003,False,,,,,,,,True,202,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001504473,3364973,rent,2021-11-25 09:01:24,,4,1370,,,,43,1968.0,Speicherstrasse 40,St. Gallen,9000,47.4248695373535,9.38773441314697,POINT (9.387734413146973 47.424869537353516),1073368,0.14,31.86046511627907,685.0,S,e,1073368,False,63.0,51.0,ES II,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001505230,925722.9024030f-4d19-11ec-842e-005056bdbc06,rent,2021-11-25 09:01:26,,GF,1310,,,,30,,Burgstrasse 19,St. Gallen,9000,47.4193916320801,9.36352825164795,POINT (9.36352825164795 47.41939163208008),1071050,0.333333333333333,43.666666666666664,655.0,S,e,1071050,True,,,,,,,,True,202,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001495004,7wtb0.gwc9l,rent,2021-11-25 09:01:29,,3,1300,,,,60,1920.0,Felsenstrasse 92,St. Gallen,9000,47.4191055297852,9.37045288085938,POINT (9.370452880859375 47.419105529785156),1072134,0.2,21.666666666666668,433.3333333333333,M,c,1072134,False,58.0,47.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,204,Centrum,St.Georgen,St.Georgen-Bernegg
3001476407,A97F43Z_23XS753,rent,2021-11-25 09:01:33,,GF,1500,,,,29,,St. Georgen Strasse 20,St. Gallen,9000,47.4228096008301,9.38051223754883,POINT (9.380512237548828 47.42280960083008),1073463,0.147058823529412,51.724137931034484,1500.0,S,f,1073463,False,60.0,46.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001491550,94167.01.0029,rent,2021-11-25 09:01:44,,5,1640,,,,43,1956.0,Singenbergstrasse 12,St. Gallen,9000,47.4273109436035,9.38480758666992,POINT (9.384807586669922 47.427310943603516),1073672,0.283333333333333,38.13953488372093,546.6666666666666,M,d,1073672,False,63.0,53.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001495675,963302.02.00103,rent,2021-11-25 09:01:53,,1,1770,,,,130,1972.0,Schönauweg 9,St. Gallen,9000,47.4179878234863,9.34551239013672,POINT (9.345512390136719 47.41798782348633),1070077,0.238095238095238,13.615384615384615,590.0,M,d,1070077,True,,,,,,,,True,112,Westen,Bruggen,Moos-Waldacker-Lerchenfeld
3001495673,963304.02.00101,rent,2021-11-25 09:01:55,,1,1760,,,,48,1970.0,Zürcher Str. 104a,St. Gallen,9000,47.4166603088379,9.34597587585449,POINT (9.345975875854492 47.41666030883789),1070063,0.294117647058823,36.666666666666664,440.0,M,c,1070063,False,54.0,47.0,ES II,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,112,Westen,Bruggen,Moos-Waldacker-Lerchenfeld
3001495676,963304.02.00001,rent,2021-11-25 09:01:57,,GF,1760,,,,48,1970.0,Zürcher Str. 104a,St. Gallen,9000,47.4166603088379,9.34597587585449,POINT (9.345975875854492 47.41666030883789),1070063,0.294117647058823,36.666666666666664,440.0,M,c,1070063,False,54.0,47.0,ES II,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,112,Westen,Bruggen,Moos-Waldacker-Lerchenfeld
3001505253,Rösch.Rösch,rent,2021-11-25 09:01:59,,1,1760,,,,57,,Röschstrasse 14,St. Gallen,9000,47.4317283630371,9.39998435974121,POINT (9.399984359741211 47.43172836303711),1075866,0.278481012658228,30.87719298245614,440.0,M,c,1075866,False,,,,,,,,True,303,Osten,St.Fiden,St.Fiden-Krontal
3001491423,02063.01.0017,rent,2021-11-25 09:02:03,,,1800,,,,38,2007.0,Schwanenstrasse 10,St. Gallen,9000,47.4290771484375,9.39086246490479,POINT (9.390862464904785 47.4290771484375),160011130,0.283018867924528,47.36842105263158,900.0,S,f,160011130,False,,,,,,,,True,303,Osten,St.Fiden,St.Fiden-Krontal
3001486122,1033.11.2021.848779.910cc64c-d4b8-11eb-92cc-005056bdbc06,rent,2021-11-25 09:02:04,,3,1800,,,,50,,Helvetiastrasse 51,St. Gallen,9000,47.4341926574707,9.39534091949463,POINT (9.395340919494629 47.4341926574707),1076174,0.0869565217391304,36.0,900.0,S,f,1076174,True,59.0,48.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,303,Osten,St.Fiden,St.Fiden-Krontal
3001500059,00761.05.0009,rent,2021-11-25 09:02:07,,3,1800,,,,46,1962.0,Oberstrasse 209,St. Gallen,9000,47.4118995666504,9.35125160217285,POINT (9.351251602172852 47.41189956665039),1069741,0.0222222222222221,39.130434782608695,900.0,S,f,1069741,True,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid
3001492083,54807.01.0101,rent,2021-11-25 09:02:09,,1,1800,,,,53,1919.0,Tschudistr. 15,St. Gallen,9000,47.4173316955566,9.36606597900391,POINT (9.366065979003906 47.41733169555664),1071683,0.293333333333333,33.9622641509434,450.0,M,d,1071683,False,,,,,,,,True,203,Centrum,Riethüsli,Riethüsli
3001493854,16482.01.0204,rent,2021-11-25 09:02:18,,2,1830,,,,47,1966.0,Hafnerstrasse 8,St. Gallen,9000,47.4238777160645,9.38092994689941,POINT (9.380929946899414 47.42387771606445),1073498,0.203389830508475,38.93617021276596,915.0,S,f,1073498,True,,,,,,,,True,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001504552,3364970,rent,2021-11-25 09:02:21,,,1950,,,,44,1963.0,Brühlgasse 44,St. Gallen,9000,47.4248313903809,9.37869548797607,POINT (9.378695487976074 47.42483139038086),1072655,0.333333333333333,44.31818181818182,650.0,M,e,1072655,True,,,,,,,,True,206,Centrum,Innenstadt,Altstadt
3001486479,lef7z.jx9ms,rent,2021-11-25 09:02:23,,4,1950,,,,63,,Rosenbergstrasse 72,St. Gallen,9000,47.4232292175293,9.36661338806152,POINT (9.366613388061523 47.4232292175293),1071195,0.2125,30.952380952380953,487.5,M,d,1071195,False,64.0,36.0,ES III,Arbeiten,≤PW,≤PW,≤PW,True,202,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001503060,48362664,rent,2021-11-25 09:02:42,,,1580,,,,39,,Brühlbleichestrasse,St. Gallen,9000,47.4301338195801,9.3830680847168,POINT (9.383068084716797 47.43013381958008),1072932,0.370967741935484,40.51282051282051,526.6666666666666,M,d,1072932,False,,,,,,,,True,207,Centrum,St.Jakob,St.Jakob
3001502467,10087.1.1011,rent,2021-11-25 09:01:42,,1,1670,,,,51,,Teufenerstrasse 117,St. Gallen,9000,,,POINT(9.36380237534161 47.4139422047013),1071611,0.105263157894737,32.745098039215684,556.6666666666666,M,d,1071611,False,69.0,61.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203,Centrum,Riethüsli,Riethüsli
3001501400,157.uze.4100-3062,rent,2021-11-25 09:01:49,,6,1710,,,,43,,Teufenerstrasse 95 a,St. Gallen,9000,,,POINT(9.36481002310679 47.4150500166327),1071628,0.348484848484849,39.76744186046512,855.0,S,f,1071628,False,69.0,61.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,203,Centrum,Riethüsli,Riethüsli
3001488297,47460695,rent,2021-11-25 09:02:45,,,4690,,,,29,,Rorschacherstrasse,St. Gallen,9000,,,POINT(9.37906581129918 47.4265164136986),1072808,0.71,161.72413793103448,1172.5,M,f,1072808,False,63.0,56.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,207,Centrum,St.Jakob,St.Jakob
3001488241,48651209,rent,2021-11-25 09:02:49,,,1690,,,,50,,Rorschacherstrasse,St. Gallen,9000,,,POINT(9.37906581129918 47.4265164136986),1072808,0.5,33.8,422.5,M,c,1072808,False,63.0,56.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,207,Centrum,St.Jakob,St.Jakob
3001505625,"SG-Hebelstrasse 17, 10.5_001.925869.32c2fdae-4dc0-11ec-842e-005056bdbc06",rent,2021-11-25 10:26:37,,2,6390,,,,390,,Hebelstrasse 17,St. Gallen,9000,47.4176368713379,9.382981300354,POINT (9.382981300354004 47.41763687133789),1074030,2.54545454545455,16.384615384615383,1065.0,L,f,1074030,False,,,,,,,,True,209,Centrum,St.Georgen,St.Georgen-Bach
3001506070,81.926139.dd3b6895-4ddc-11ec-842e-005056bdbc06,rent,2021-11-25 11:51:39,,GF,2890,,,,160,,Falkensteinstrasse 81,St. Gallen,9000,47.4319953918457,9.39949798583984,POINT (9.399497985839844 47.4319953918457),1075885,0.151079136690647,18.0625,578.0,L,d,1075885,False,,,,,,,,True,303,Osten,St.Fiden,St.Fiden-Krontal
3001506207,053-13.11.926221.f36ecb1c-4de7-11ec-842e-005056bdbc06,rent,2021-11-25 13:25:46,,1,2540,,,,160,1977.0,Bachweidstrasse 6,St. Gallen,9011,47.4145698547363,9.39673900604248,POINT (9.39673900604248 47.41456985473633),1073794,0.230769230769231,15.875,635.0,M,e,1073794,True,54.0,38.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,209,Centrum,St.Georgen,St.Georgen-Bach
3001506669,5415.01.0006,rent,2021-11-25 16:50:59,,2,1820,,,,49,1959.0,Achslenweg 3,St. Gallen,9016,47.435302734375,9.40940380096436,POINT (9.409403800964355 47.435302734375),1076629,0.169491525423729,37.142857142857146,606.6666666666666,M,e,1076629,False,,,,,,,,True,307,Osten,Neudorf,Achslen-Wilen
3001506672,5882.01.0301,rent,2021-11-25 16:51:19,,3,1630,,,,33,1961.0,Paradiesstrasse 4,St. Gallen,9000,47.4190406799316,9.36319065093994,POINT (9.363190650939941 47.41904067993164),1071037,0.32,49.39393939393939,1630.0,S,f,1071037,True,,,,,,,,True,202,Centrum,Rosenberg,Rosenberg-Kreubleiche
3001506701,2850.4041,rent,2021-11-25 17:01:22,,4,1690,,,,58,1910.0,Glaserstrasse 3,St. Gallen,9000,47.4189567565918,9.35439014434814,POINT (9.354390144348145 47.4189567565918),1070265,0.355555555555556,29.137931034482758,422.5,M,c,1070265,False,58.0,51.0,ES III,Wohnen,≤PW,">PW, ≤IGW",">PW, ≤IGW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren
3001506921,0198,rent,2021-11-25 18:26:18,,2,1720,,,,52,,Linsebühlstrasse 103,St. Gallen,9000,47.4261894226074,9.38566780090332,POINT (9.38566780090332 47.42618942260742),1073652,0.287671232876712,33.07692307692308,573.3333333333334,M,d,1073652,True,57.0,43.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001506918,8905.03.0234,rent,2021-11-25 18:26:39,,2,3070,,,,180,2005.0,Falkensteinstrasse 54a,St. Gallen,9000,47.4306259155273,9.39672088623047,POINT (9.396720886230469 47.430625915527344),160007572,0.25,17.055555555555557,614.0,L,e,160007572,False,,,,,,,,True,303,Osten,St.Fiden,St.Fiden-Krontal
3001507733,1066.01.130001,rent,2021-11-26 02:26:17,,3,1520,,,,48,,Davidstrasse 13,St. Gallen,9000,47.4208068847656,9.37067699432373,POINT (9.37067699432373 47.420806884765625),1072335,0.314285714285714,31.666666666666668,506.6666666666667,M,d,1072335,False,61.0,47.0,ES III,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,205,Centrum,Innenstadt,St.Leonhard-Ost
3001508250,08083.04.0431,rent,2021-11-26 09:50:57,,3,1620,,,,46,1988.0,Gerhaldenstr. 1,St. Gallen,9008,47.4348678588867,9.38477230072021,POINT (9.384772300720215 47.43486785888672),1074747,0.292307692307692,35.21739130434783,810.0,S,f,1074747,True,62.0,52.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001508672,4165.3002,rent,2021-11-26 12:00:58,,GF,1430,,,,46,1920.0,Langgasse 63,St. Gallen,9008,47.4384689331055,9.3895092010498,POINT (9.389509201049805 47.43846893310547),1075212,0.292307692307692,31.08695652173913,476.6666666666667,M,d,1075212,False,66.0,59.0,ES III,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001508770,10245.1.101.1,rent,2021-11-26 12:26:21,,1,1760,,,,45,,Lindenstrasse 39,St. Gallen,9000,47.4324493408203,9.38930225372314,POINT (9.389302253723145 47.43244934082031),1076085,0.125,39.111111111111114,880.0,S,f,1076085,False,61.0,55.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,303,Osten,St.Fiden,St.Fiden-Krontal
3001509219,01636.01.0009,rent,2021-11-26 16:51:12,,2,1410,,,,37,,Fellenbergstrasse 67,St. Gallen,9000,47.4148406982422,9.36576366424561,POINT (9.365763664245605 47.41484069824219),1071583,0.15625,38.108108108108105,1410.0,S,f,1071583,False,,,,,,,,True,203,Centrum,Riethüsli,Riethüsli
3001514181,346-122021.894165.2e3e29c2-274b-11ec-842e-005056bdbc06,rent,2021-11-29 13:50:57,,3,1520,,,,48,,Domänenstrasse 3,St. Gallen,9008,47.440860748291,9.39433193206787,POINT (9.394331932067871 47.440860748291016),1075141,0.261538461538461,31.666666666666668,506.6666666666667,M,d,1075141,False,55.0,48.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001512156,12004.01.430010,rent,2021-11-29 13:51:02,,3,1850,,,,57,1970.0,Wolfgangstrasse 65,St. Gallen,9014,47.4026870727539,9.33087921142578,POINT (9.330879211425781 47.402687072753906),1069448,0.136363636363636,32.45614035087719,616.6666666666666,M,e,1069448,True,,,,,,,,True,110,Westen,Bruggen,Boppartshof-Hinterberg
3001510520,oabvi.dz9ii,rent,2021-11-29 13:51:08,,8,1160,,,,42,1972.0,Zwyssigstrasse 16,St. Gallen,9000,47.4220542907715,9.34677696228027,POINT (9.346776962280273 47.422054290771484),1070559,0.106382978723404,27.61904761904762,580.0,S,d,1070559,True,64.0,56.0,ES II,Wohnen,">IGW, <AW",">IGW, <AW",">IGW, <AW",False,113,Westen,Lachen,Vonwil-Lachen-Schoren
3001510823,16482.01.0204,rent,2021-11-29 13:51:35,,2,1840,,,,49,1966.0,Hafnerstrasse 8,St. Gallen,9000,47.4238777160645,9.38092994689941,POINT (9.380929946899414 47.42387771606445),1073498,0.169491525423729,37.55102040816327,920.0,S,f,1073498,True,,,,,,,,True,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001512104,3oh1t.ytsh2,rent,2021-11-29 13:51:47,,4,2020,,,,71,1918.0,Ilgenstrasse 57,St. Gallen,9000,47.4159317016602,9.35674858093262,POINT (9.356748580932617 47.415931701660156),1070139,0.211111111111111,28.450704225352112,505.0,M,d,1070139,False,,,,,,,,True,113,Westen,Lachen,Vonwil-Lachen-Schoren
3001513986,31.31.145.928450.fcb1ffdf-50ee-11ec-842e-005056bdbc06,rent,2021-11-29 13:51:58,,4,2350,,,,72,,Torstrasse 20,St. Gallen,9000,47.428035736084,9.37781524658203,POINT (9.377815246582031 47.428035736083984),1072848,0.28,32.638888888888886,783.3333333333334,M,f,1072848,False,63.0,55.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,207,Centrum,St.Jakob,St.Jakob
3001512157,12055.02.420010,rent,2021-11-29 13:52:01,,2,2600,,,,70,2017.0,Fähnernstrasse 9a,St. Gallen,9000,47.4110870361328,9.36218547821045,POINT (9.36218547821045 47.41108703613281),191345952,0.3,37.142857142857146,866.6666666666666,M,f,191345952,False,59.0,46.0,ES II,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,203,Centrum,Riethüsli,Riethüsli
3001513812,48914527,rent,2021-11-29 13:52:09,,,1760,,,,63,,Wiesentalstrasse,St. Gallen,9000,47.4327545166016,9.39565563201904,POINT (9.395655632019043 47.43275451660156),1076147,0.125,27.936507936507937,586.6666666666666,M,d,1076147,False,,,,,,,,True,303,Osten,St.Fiden,St.Fiden-Krontal
3001514774,48362664,rent,2021-11-29 14:51:41,,,1590,,,,41,,Brühlbleichestrasse,St. Gallen,9000,47.4301338195801,9.3830680847168,POINT (9.383068084716797 47.43013381958008),1072932,0.338709677419355,38.78048780487805,530.0,M,d,1072932,False,,,,,,,,True,207,Centrum,St.Jakob,St.Jakob
3001515039,1629.01.0010,rent,2021-11-29 16:51:13,,3,1610,,,,36,1900.0,Brühlgasse 50,St. Gallen,9000,47.4246788024902,9.37870025634766,POINT (9.378700256347656 47.424678802490234),1072658,0.0285714285714285,44.72222222222222,1610.0,S,f,1072658,False,,,,,,,,True,206,Centrum,Innenstadt,Altstadt
3001515208,57013.01.0102,rent,2021-11-29 18:26:01,,1,2370,,,,130,,Lehnstrasse 89,St. Gallen,9014,47.404857635498,9.32442665100098,POINT (9.324426651000977 47.40485763549805),1069147,0.140350877192982,18.23076923076923,474.0,L,d,1069147,True,,,,,,,,True,109,Westen,Bruggen,Bruggen-Zürcherstrasse
3001515220,9705.01.0301,rent,2021-11-29 18:26:21,,3,1660,,,,38,,Multergasse 22,St. Gallen,9000,47.4242744445801,9.37534618377686,POINT (9.375346183776855 47.42427444458008),1072527,0.269230769230769,43.68421052631579,830.0,S,f,1072527,False,,,,,,,,True,206,Centrum,Innenstadt,Altstadt
3001515213,94167.01.0006,rent,2021-11-29 18:26:31,,1,1930,,,,66,1956.0,Singenbergstrasse 12,St. Gallen,9000,47.4273109436035,9.38480758666992,POINT (9.384807586669922 47.427310943603516),1073672,0.0434782608695652,29.242424242424242,643.3333333333334,M,e,1073672,False,63.0,53.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001515528,5026.04.0043,rent,2021-11-29 23:50:56,,4,2310,,,,61,2006.0,Oberstrasse 257,St. Gallen,9014,47.4084625244141,9.3435115814209,POINT (9.343511581420898 47.40846252441406),190128690,0.0757575757575758,37.868852459016395,1155.0,S,f,190128690,False,,,,,,,,True,111,Westen,Bruggen,Haggen-Oberstrasse-Langweid
3001520090,20060.2.2022,rent,2021-12-04 16:25:59,,2,3520,,,,200,1984.0,Gerhardtstrasse 4a,St. Gallen,9012,47.4115943908691,9.36336421966553,POINT (9.363364219665527 47.41159439086914),1071475,0.333333333333333,17.6,704.0,L,e,1071475,True,,,,,,,,True,203,Centrum,Riethüsli,Riethüsli
3001525957,6960.3531,rent,2021-12-04 16:26:00,,,2080,,,,55,,Solitüdenstrasse 15,St. Gallen,9012,47.4120101928711,9.36299896240234,POINT (9.362998962402344 47.412010192871094),1071469,0.153846153846154,37.81818181818182,693.3333333333334,M,e,1071469,False,57.0,45.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,203,Centrum,Riethüsli,Riethüsli
3001525000,931797.84bf4272-540f-11ec-842e-005056bdbc06,rent,2021-12-04 16:26:12,,4,1090,,,,32,,Rorschacher Strasse 183,St. Gallen,9000,47.4329643249512,9.39859294891357,POINT (9.398592948913574 47.43296432495117),1076198,0.384615384615385,34.0625,545.0,S,d,1076198,False,65.0,58.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,303,Osten,St.Fiden,St.Fiden-Krontal
3001518786,10068.1.1032,rent,2021-12-04 16:26:19,,3,1720,,,,43,,Langgasse 7,St. Gallen,9008,47.4343185424805,9.38446712493896,POINT (9.384467124938965 47.43431854248047),1074758,0.203703703703704,40.0,860.0,S,f,1074758,False,64.0,58.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001521661,12103.01.10100,rent,2021-12-04 16:26:21,,1,1540,,,,45,,Sonnenhaldenstrasse 8,St. Gallen,9008,47.4416007995605,9.39217567443848,POINT (9.392175674438477 47.44160079956055),1075164,0.1,34.22222222222222,1540.0,S,f,1075164,True,60.0,45.0,ES II,Wohnen,">PW, ≤IGW",≤PW,">PW, ≤IGW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001525131,931816.94095bad-5416-11ec-842e-005056bdbc06,rent,2021-12-04 16:26:25,,GF,1540,,,,40,,Achslenweg 6,St. Gallen,9016,47.434944152832,9.40957832336426,POINT (9.409578323364258 47.43494415283203),1076625,0.215686274509804,38.5,513.3333333333334,M,d,1076625,False,,,,,,,,True,307,Osten,Neudorf,Achslen-Wilen
3001519746,ql38x.2ze05,rent,2021-12-04 16:26:27,,GF,2460,,,,200,,Herisauer Str. 91,St. Gallen,9015,47.4011268615723,9.30108547210693,POINT (9.301085472106934 47.401126861572266),1068645,0.333333333333333,12.3,410.0,L,c,1068645,False,55.0,43.0,ES III,Wohnen,≤PW,≤PW,≤PW,True,104,Westen,Winkeln,Winkeln Süd
3001517224,SM1037.3207.929595.abfa0b38-51e4-11ec-842e-005056bdbc06,rent,2021-12-04 16:26:29,,3,2070,,,,72,2010.0,Altwinkelnstrasse 21,St. Gallen,9015,47.4018402099609,9.30315589904785,POINT (9.303155899047852 47.40184020996094),190255969,0.1,28.75,690.0,M,e,190255969,False,62.0,53.0,ES III,Wohnen,">PW, ≤IGW",">PW, ≤IGW",">PW, ≤IGW",False,104,Westen,Winkeln,Winkeln Süd
3001516609,901401.20025002,rent,2021-12-04 16:26:33,,GF,2040,,,,62,,Moosstrasse 25,St. Gallen,9014,47.4118347167969,9.34388065338135,POINT (9.343880653381348 47.411834716796875),1070036,0.0333333333333334,32.903225806451616,680.0,M,e,1070036,True,52.0,45.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,112,Westen,Bruggen,Moos-Waldacker-Lerchenfeld
3001523570,3320.03.0402,rent,2021-12-04 16:26:38,,4,1190,,,,52,1902.0,Engelgasse 12a,St. Gallen,9000,47.4267234802246,9.37516498565674,POINT (9.375164985656738 47.42672348022461),1072712,0.209302325581395,22.884615384615383,1190.0,S,f,1072712,False,,,,,,,,True,206,Centrum,Innenstadt,Altstadt
3001525025,1580.1542,rent,2021-12-04 16:26:41,,4,1150,,,,29,1920.0,Brunnenbergstrasse 10,St. Gallen,9000,47.4239501953125,9.38275909423828,POINT (9.382759094238281 47.4239501953125),1073480,0.171428571428571,39.6551724137931,1150.0,S,f,1073480,False,53.0,41.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001523459,1580.1541,rent,2021-12-04 16:26:42,,4,1150,,,,28,1920.0,Brunnenbergstrasse 10,St. Gallen,9000,47.4239501953125,9.38275909423828,POINT (9.382759094238281 47.4239501953125),1073480,0.2,41.07142857142857,1150.0,S,f,1073480,False,53.0,41.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,208,Centrum,Linsenbühl-Dreilinden,Linsenbühl-Dreilinden
3001520485,3643.01.0501,rent,2021-12-04 16:26:46,,5,1940,,,,140,1947.0,Langgasse 2,St. Gallen,9008,47.4337196350098,9.38427734375,POINT (9.38427734375 47.433719635009766),1074753,0.555555555555556,13.857142857142858,646.6666666666666,M,e,1074753,False,65.0,58.0,ES III,Wohnen,">PW, ≤IGW",">IGW, <AW",">IGW, <AW",False,302,Osten,Langgass-Heiligkreuz,Langgass-Heiligkreuz
3001522038,Kesi.Kesi,rent,2021-12-04 16:26:52,,GF,2060,,,,62,,Kesselhaldenhof 1,St. Gallen,9016,47.4482536315918,9.40572738647461,POINT (9.40572738647461 47.4482536315918),1077185,0.436363636363636,33.225806451612904,686.6666666666666,M,e,1077185,True,,,,,,,,True,308,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden
3001516980,5416.08.0069,rent,2021-12-04 16:26:53,,2,1740,,,,63,1967.0,Zilstrasse 48,St. Gallen,9016,47.4432907104492,9.40747356414795,POINT (9.40747356414795 47.44329071044922),1077101,0.2125,27.61904761904762,580.0,M,d,1077101,True,53.0,38.0,ES II,Wohnen,≤PW,≤PW,≤PW,True,308,Osten,Neudorf,Stephanshorn-Zil-Kesselhalden
