name,score,description,category,label,_geom
SSbaoeNN9zI44YZlbDNksg,17.139614753721975,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/SSbaoeNN9zI44YZlbDNksg""><img style=""width:200px"" src=""https://images.mapillary.com/SSbaoeNN9zI44YZlbDNksg/thumb-320.jpg""></a><br>Streetwise Score: 17.139614753721975",1,-,POINT (9.3876042 47.4332214)
IRo17psfcADwjEy4Rcnu5Q,23.32798136992211,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/IRo17psfcADwjEy4Rcnu5Q""><img style=""width:200px"" src=""https://images.mapillary.com/IRo17psfcADwjEy4Rcnu5Q/thumb-320.jpg""></a><br>Streetwise Score: 23.32798136992211",2,0,POINT (9.3861843 47.4330568)
TRNCFlGPM2axMDP1QHrP7Q,8.492334752971107,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/TRNCFlGPM2axMDP1QHrP7Q""><img style=""width:200px"" src=""https://images.mapillary.com/TRNCFlGPM2axMDP1QHrP7Q/thumb-320.jpg""></a><br>Streetwise Score: 8.492334752971107",0,wahrgenommene Sicherheit tief,POINT (9.384884599999999 47.4328422)
XkP7L9peiXehhrjHtLM2XQ,11.083369207929746,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/XkP7L9peiXehhrjHtLM2XQ""><img style=""width:200px"" src=""https://images.mapillary.com/XkP7L9peiXehhrjHtLM2XQ/thumb-320.jpg""></a><br>Streetwise Score: 11.083369207929746",1,-,POINT (9.384569600000001 47.4327798)
E13JXaOce0_WOhLbRELvMw,9.943441643757701,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/E13JXaOce0_WOhLbRELvMw""><img style=""width:200px"" src=""https://images.mapillary.com/E13JXaOce0_WOhLbRELvMw/thumb-320.jpg""></a><br>Streetwise Score: 9.943441643757701",1,-,POINT (9.384569600000001 47.4327798)
8N1cDCO7KNtGbRCD2nr-cg,9.675733796696864,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/8N1cDCO7KNtGbRCD2nr-cg""><img style=""width:200px"" src=""https://images.mapillary.com/8N1cDCO7KNtGbRCD2nr-cg/thumb-320.jpg""></a><br>Streetwise Score: 9.675733796696864",1,-,POINT (9.384569600000001 47.4327798)
KJetnmSXiF67wXOTbvnukw,13.819619296283243,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/KJetnmSXiF67wXOTbvnukw""><img style=""width:200px"" src=""https://images.mapillary.com/KJetnmSXiF67wXOTbvnukw/thumb-320.jpg""></a><br>Streetwise Score: 13.819619296283243",1,-,POINT (9.384569600000001 47.4327798)
xiQy9tnyEYD5Z69zcQfqGg,12.284290453921415,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/xiQy9tnyEYD5Z69zcQfqGg""><img style=""width:200px"" src=""https://images.mapillary.com/xiQy9tnyEYD5Z69zcQfqGg/thumb-320.jpg""></a><br>Streetwise Score: 12.284290453921415",1,-,POINT (9.384569600000001 47.4327798)
bqxWN8Bzk6lWV0EbHRqBGg,11.735266057972773,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/bqxWN8Bzk6lWV0EbHRqBGg""><img style=""width:200px"" src=""https://images.mapillary.com/bqxWN8Bzk6lWV0EbHRqBGg/thumb-320.jpg""></a><br>Streetwise Score: 11.735266057972773",1,-,POINT (9.384569600000001 47.4327798)
5UbYhJIIQp9_r74EGjOUAg,11.468569096289327,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/5UbYhJIIQp9_r74EGjOUAg""><img style=""width:200px"" src=""https://images.mapillary.com/5UbYhJIIQp9_r74EGjOUAg/thumb-320.jpg""></a><br>Streetwise Score: 11.468569096289327",1,-,POINT (9.384569600000001 47.4327798)
9W7TDT2FS8EXNuhtA0QX-g,19.276944268709123,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/9W7TDT2FS8EXNuhtA0QX-g""><img style=""width:200px"" src=""https://images.mapillary.com/9W7TDT2FS8EXNuhtA0QX-g/thumb-320.jpg""></a><br>Streetwise Score: 19.276944268709123",2,0,POINT (9.384569600000001 47.4327798)
LGz1qOr6xW0ro_vhhqtgkA,13.470451191877698,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/LGz1qOr6xW0ro_vhhqtgkA""><img style=""width:200px"" src=""https://images.mapillary.com/LGz1qOr6xW0ro_vhhqtgkA/thumb-320.jpg""></a><br>Streetwise Score: 13.470451191877698",1,-,POINT (9.384569600000001 47.4327798)
jA23R94Ptpz5PyE_IcmBag,7.836274408157795,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/jA23R94Ptpz5PyE_IcmBag""><img style=""width:200px"" src=""https://images.mapillary.com/jA23R94Ptpz5PyE_IcmBag/thumb-320.jpg""></a><br>Streetwise Score: 7.836274408157795",0,wahrgenommene Sicherheit tief,POINT (9.384569600000001 47.4327798)
x2ZsrpZ9unRphCoGQaAWaQ,34.66989018227215,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/x2ZsrpZ9unRphCoGQaAWaQ""><img style=""width:200px"" src=""https://images.mapillary.com/x2ZsrpZ9unRphCoGQaAWaQ/thumb-320.jpg""></a><br>Streetwise Score: 34.66989018227215",3,+,POINT (9.369300000000001 47.4237)
YThcOLwkKqhoYN7W142pDg,31.92387473003899,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/YThcOLwkKqhoYN7W142pDg""><img style=""width:200px"" src=""https://images.mapillary.com/YThcOLwkKqhoYN7W142pDg/thumb-320.jpg""></a><br>Streetwise Score: 31.92387473003899",3,+,POINT (9.3680111 47.4229111)
9p_lX3vAiejfaI0JqSvLtQ,20.410642282300874,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/9p_lX3vAiejfaI0JqSvLtQ""><img style=""width:200px"" src=""https://images.mapillary.com/9p_lX3vAiejfaI0JqSvLtQ/thumb-320.jpg""></a><br>Streetwise Score: 20.410642282300874",2,0,POINT (9.368499999999999 47.4226)
gxS5SaSwpJRMIynFGjoV-g,32.63152324152132,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/gxS5SaSwpJRMIynFGjoV-g""><img style=""width:200px"" src=""https://images.mapillary.com/gxS5SaSwpJRMIynFGjoV-g/thumb-320.jpg""></a><br>Streetwise Score: 32.63152324152132",3,+,POINT (9.3685194 47.4226194)
HMN1AjF7DN6ialf7-iFi0w,24.373609388049985,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/HMN1AjF7DN6ialf7-iFi0w""><img style=""width:200px"" src=""https://images.mapillary.com/HMN1AjF7DN6ialf7-iFi0w/thumb-320.jpg""></a><br>Streetwise Score: 24.373609388049985",2,0,POINT (9.368538900000001 47.4226389)
QnRA0-89xvNA1gFSsJ4iZw,19.80077188555762,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/QnRA0-89xvNA1gFSsJ4iZw""><img style=""width:200px"" src=""https://images.mapillary.com/QnRA0-89xvNA1gFSsJ4iZw/thumb-320.jpg""></a><br>Streetwise Score: 19.80077188555762",2,0,POINT (9.3683 47.4227)
ZQv7Rdz7o6072Z5_YMbWFA,32.64151583398584,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/ZQv7Rdz7o6072Z5_YMbWFA""><img style=""width:200px"" src=""https://images.mapillary.com/ZQv7Rdz7o6072Z5_YMbWFA/thumb-320.jpg""></a><br>Streetwise Score: 32.64151583398584",3,+,POINT (9.368319400000001 47.4227194)
MfrYi8JwrE6fdNLavBOchA,25.847734743733003,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/MfrYi8JwrE6fdNLavBOchA""><img style=""width:200px"" src=""https://images.mapillary.com/MfrYi8JwrE6fdNLavBOchA/thumb-320.jpg""></a><br>Streetwise Score: 25.847734743733003",2,0,POINT (9.368338899999999 47.4227389)
prH5lnG1zVBD6hkg5Inm4g,24.428375724101176,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/prH5lnG1zVBD6hkg5Inm4g""><img style=""width:200px"" src=""https://images.mapillary.com/prH5lnG1zVBD6hkg5Inm4g/thumb-320.jpg""></a><br>Streetwise Score: 24.428375724101176",2,0,POINT (9.3696111 47.4230111)
9WuV4X1xfFeHDAkDh0RSig,25.22699322535216,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/9WuV4X1xfFeHDAkDh0RSig""><img style=""width:200px"" src=""https://images.mapillary.com/9WuV4X1xfFeHDAkDh0RSig/thumb-320.jpg""></a><br>Streetwise Score: 25.22699322535216",2,0,POINT (9.369630600000001 47.4230306)
EyEKh7inSGlP7_IFJL4vkw,23.214343699243088,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/EyEKh7inSGlP7_IFJL4vkw""><img style=""width:200px"" src=""https://images.mapillary.com/EyEKh7inSGlP7_IFJL4vkw/thumb-320.jpg""></a><br>Streetwise Score: 23.214343699243088",2,0,POINT (9.3704111 47.4236111)
n7Ybghy-dCYjU8c_5ruiFA,29.809831874157776,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/n7Ybghy-dCYjU8c_5ruiFA""><img style=""width:200px"" src=""https://images.mapillary.com/n7Ybghy-dCYjU8c_5ruiFA/thumb-320.jpg""></a><br>Streetwise Score: 29.809831874157776",3,+,POINT (9.370111100000001 47.4235111)
M6LyQVyhDALTrgPVPTmxqQ,33.0183271891501,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/M6LyQVyhDALTrgPVPTmxqQ""><img style=""width:200px"" src=""https://images.mapillary.com/M6LyQVyhDALTrgPVPTmxqQ/thumb-320.jpg""></a><br>Streetwise Score: 33.0183271891501",3,+,POINT (9.370911100000001 47.4232111)
0Yy8ar5EcGpEPB7ojA7oPw,18.067376287525708,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/0Yy8ar5EcGpEPB7ojA7oPw""><img style=""width:200px"" src=""https://images.mapillary.com/0Yy8ar5EcGpEPB7ojA7oPw/thumb-320.jpg""></a><br>Streetwise Score: 18.067376287525708",1,-,POINT (9.369899999999999 47.4232)
TxQDsiMc-4fTKUgCs7iA7A,27.033804984833644,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/TxQDsiMc-4fTKUgCs7iA7A""><img style=""width:200px"" src=""https://images.mapillary.com/TxQDsiMc-4fTKUgCs7iA7A/thumb-320.jpg""></a><br>Streetwise Score: 27.033804984833644",2,0,POINT (9.369899999999999 47.4232)
ohalZsR8_Gn1cu43BEKbEA,18.85017361983079,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/ohalZsR8_Gn1cu43BEKbEA""><img style=""width:200px"" src=""https://images.mapillary.com/ohalZsR8_Gn1cu43BEKbEA/thumb-320.jpg""></a><br>Streetwise Score: 18.85017361983079",1,-,POINT (9.369899999999999 47.4232)
A9N-zSIQYE_flWh5Jvr4Dg,7.138696745934063,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/A9N-zSIQYE_flWh5Jvr4Dg""><img style=""width:200px"" src=""https://images.mapillary.com/A9N-zSIQYE_flWh5Jvr4Dg/thumb-320.jpg""></a><br>Streetwise Score: 7.138696745934063",0,wahrgenommene Sicherheit tief,POINT (9.369899999999999 47.4232)
aCAxcKHVNUJeX5sD3uCemg,32.13210108144762,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/aCAxcKHVNUJeX5sD3uCemg""><img style=""width:200px"" src=""https://images.mapillary.com/aCAxcKHVNUJeX5sD3uCemg/thumb-320.jpg""></a><br>Streetwise Score: 32.13210108144762",3,+,POINT (9.3704 47.4234)
_VXHeMGgAFmNVepyxi5Y-w,19.589665237641547,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/_VXHeMGgAFmNVepyxi5Y-w""><img style=""width:200px"" src=""https://images.mapillary.com/_VXHeMGgAFmNVepyxi5Y-w/thumb-320.jpg""></a><br>Streetwise Score: 19.589665237641547",2,0,POINT (9.3687 47.4224)
er7EcmBgzSpSSSdRP4uCbg,29.68218528008632,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/er7EcmBgzSpSSSdRP4uCbg""><img style=""width:200px"" src=""https://images.mapillary.com/er7EcmBgzSpSSSdRP4uCbg/thumb-320.jpg""></a><br>Streetwise Score: 29.68218528008632",3,+,POINT (9.368600000000001 47.4226)
D-ZBHj1CF7i4-oeIqq2e3Q,9.94501093374071,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/D-ZBHj1CF7i4-oeIqq2e3Q""><img style=""width:200px"" src=""https://images.mapillary.com/D-ZBHj1CF7i4-oeIqq2e3Q/thumb-320.jpg""></a><br>Streetwise Score: 9.94501093374071",1,-,POINT (9.368499999999999 47.4226)
7K4T8xdHwbg49-DQP5gkCg,19.97044529169497,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/7K4T8xdHwbg49-DQP5gkCg""><img style=""width:200px"" src=""https://images.mapillary.com/7K4T8xdHwbg49-DQP5gkCg/thumb-320.jpg""></a><br>Streetwise Score: 19.97044529169497",2,0,POINT (9.364993999999999 47.430527)
ye8WdYezyJCxjA7vjD94HA,23.428468243079358,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/ye8WdYezyJCxjA7vjD94HA""><img style=""width:200px"" src=""https://images.mapillary.com/ye8WdYezyJCxjA7vjD94HA/thumb-320.jpg""></a><br>Streetwise Score: 23.428468243079358",2,0,POINT (9.364144 47.430175)
_FbzGYNxUltc8pIyguYhzQ,28.631371601489384,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/_FbzGYNxUltc8pIyguYhzQ""><img style=""width:200px"" src=""https://images.mapillary.com/_FbzGYNxUltc8pIyguYhzQ/thumb-320.jpg""></a><br>Streetwise Score: 28.631371601489384",2,0,POINT (9.363344 47.429813)
m_tebxS-4xkR1_GWujy3Bw,26.32104432789502,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/m_tebxS-4xkR1_GWujy3Bw""><img style=""width:200px"" src=""https://images.mapillary.com/m_tebxS-4xkR1_GWujy3Bw/thumb-320.jpg""></a><br>Streetwise Score: 26.32104432789502",2,0,POINT (9.362557000000001 47.429434)
AaGVz4u-fRzogBlKatIoUg,18.953257564793336,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/AaGVz4u-fRzogBlKatIoUg""><img style=""width:200px"" src=""https://images.mapillary.com/AaGVz4u-fRzogBlKatIoUg/thumb-320.jpg""></a><br>Streetwise Score: 18.953257564793336",1,-,POINT (9.361767 47.429058)
sXG4ewASw_DwJHkfqapNlw,24.129513322490187,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/sXG4ewASw_DwJHkfqapNlw""><img style=""width:200px"" src=""https://images.mapillary.com/sXG4ewASw_DwJHkfqapNlw/thumb-320.jpg""></a><br>Streetwise Score: 24.129513322490187",2,0,POINT (9.360979 47.428658)
2IvgajTxbOaMmuWSwEaSkw,25.467970942221974,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/2IvgajTxbOaMmuWSwEaSkw""><img style=""width:200px"" src=""https://images.mapillary.com/2IvgajTxbOaMmuWSwEaSkw/thumb-320.jpg""></a><br>Streetwise Score: 25.467970942221974",2,0,POINT (9.360187 47.428272)
8TaHfB8zyaIOJZMIMd17sQ,27.292020698731367,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/8TaHfB8zyaIOJZMIMd17sQ""><img style=""width:200px"" src=""https://images.mapillary.com/8TaHfB8zyaIOJZMIMd17sQ/thumb-320.jpg""></a><br>Streetwise Score: 27.292020698731367",2,0,POINT (9.359405000000001 47.42789)
1LuHohj3_TpbwG4xnq1g2w,29.207272059219616,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/1LuHohj3_TpbwG4xnq1g2w""><img style=""width:200px"" src=""https://images.mapillary.com/1LuHohj3_TpbwG4xnq1g2w/thumb-320.jpg""></a><br>Streetwise Score: 29.207272059219616",3,+,POINT (9.358634 47.4275)
XIhZT73o81jazUm6Wl9A1g,15.734162307954309,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/XIhZT73o81jazUm6Wl9A1g""><img style=""width:200px"" src=""https://images.mapillary.com/XIhZT73o81jazUm6Wl9A1g/thumb-320.jpg""></a><br>Streetwise Score: 15.734162307954309",1,-,POINT (9.357872 47.427117)
xaf_BAoSvr1u_sjbNk7QPg,13.152774811550094,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/xaf_BAoSvr1u_sjbNk7QPg""><img style=""width:200px"" src=""https://images.mapillary.com/xaf_BAoSvr1u_sjbNk7QPg/thumb-320.jpg""></a><br>Streetwise Score: 13.152774811550094",1,-,POINT (9.357074000000001 47.426747)
zIHpI3d7qzpZnJkUciciXg,16.440098599515327,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/zIHpI3d7qzpZnJkUciciXg""><img style=""width:200px"" src=""https://images.mapillary.com/zIHpI3d7qzpZnJkUciciXg/thumb-320.jpg""></a><br>Streetwise Score: 16.440098599515327",1,-,POINT (9.356263999999999 47.426408)
X5j5LBqbLSXNes0BMrgoVw,20.157233944379854,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/X5j5LBqbLSXNes0BMrgoVw""><img style=""width:200px"" src=""https://images.mapillary.com/X5j5LBqbLSXNes0BMrgoVw/thumb-320.jpg""></a><br>Streetwise Score: 20.157233944379854",2,0,POINT (9.40024 47.437391)
pOVqMi5DLkM1kjYslg57hw,17.934163974995577,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/pOVqMi5DLkM1kjYslg57hw""><img style=""width:200px"" src=""https://images.mapillary.com/pOVqMi5DLkM1kjYslg57hw/thumb-320.jpg""></a><br>Streetwise Score: 17.934163974995577",1,-,POINT (9.399672000000001 47.436938)
6d0kecjZOq0jC9PkPKi3zw,22.933367448255353,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/6d0kecjZOq0jC9PkPKi3zw""><img style=""width:200px"" src=""https://images.mapillary.com/6d0kecjZOq0jC9PkPKi3zw/thumb-320.jpg""></a><br>Streetwise Score: 22.933367448255353",2,0,POINT (9.399013 47.436495)
jT-2RyJ7OgGRzcILqH7izQ,17.682369860496514,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/jT-2RyJ7OgGRzcILqH7izQ""><img style=""width:200px"" src=""https://images.mapillary.com/jT-2RyJ7OgGRzcILqH7izQ/thumb-320.jpg""></a><br>Streetwise Score: 17.682369860496514",1,-,POINT (9.398289 47.436118)
SXwXRS-BEgQgpjFt8Ox1Yw,26.382766876275696,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/SXwXRS-BEgQgpjFt8Ox1Yw""><img style=""width:200px"" src=""https://images.mapillary.com/SXwXRS-BEgQgpjFt8Ox1Yw/thumb-320.jpg""></a><br>Streetwise Score: 26.382766876275696",2,0,POINT (9.397489999999999 47.43582)
ZZ_Pa19Ce2g5K_UFx4NiMg,32.375718967549616,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/ZZ_Pa19Ce2g5K_UFx4NiMg""><img style=""width:200px"" src=""https://images.mapillary.com/ZZ_Pa19Ce2g5K_UFx4NiMg/thumb-320.jpg""></a><br>Streetwise Score: 32.375718967549616",3,+,POINT (9.396661999999999 47.435554)
9_W42jpb9I0artEwSDc3fg,8.113436001915911,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/9_W42jpb9I0artEwSDc3fg""><img style=""width:200px"" src=""https://images.mapillary.com/9_W42jpb9I0artEwSDc3fg/thumb-320.jpg""></a><br>Streetwise Score: 8.113436001915911",0,wahrgenommene Sicherheit tief,POINT (9.395863 47.43527)
NKdW9r6RPr4L4d_4dW9gMg,14.579739945224972,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/NKdW9r6RPr4L4d_4dW9gMg""><img style=""width:200px"" src=""https://images.mapillary.com/NKdW9r6RPr4L4d_4dW9gMg/thumb-320.jpg""></a><br>Streetwise Score: 14.579739945224972",1,-,POINT (9.395083 47.434945)
x-chNi8XDLQc-iEX3zYr2w,8.532323183835482,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/x-chNi8XDLQc-iEX3zYr2w""><img style=""width:200px"" src=""https://images.mapillary.com/x-chNi8XDLQc-iEX3zYr2w/thumb-320.jpg""></a><br>Streetwise Score: 8.532323183835482",0,wahrgenommene Sicherheit tief,POINT (9.394313 47.43463)
MhGxp2YtnogwPlJPAsGjPQ,14.286323592374076,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/MhGxp2YtnogwPlJPAsGjPQ""><img style=""width:200px"" src=""https://images.mapillary.com/MhGxp2YtnogwPlJPAsGjPQ/thumb-320.jpg""></a><br>Streetwise Score: 14.286323592374076",1,-,POINT (9.393526 47.434333)
MxQFnkFPOreSAGNUOVXSIA,12.47276568373154,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/MxQFnkFPOreSAGNUOVXSIA""><img style=""width:200px"" src=""https://images.mapillary.com/MxQFnkFPOreSAGNUOVXSIA/thumb-320.jpg""></a><br>Streetwise Score: 12.47276568373154",1,-,POINT (9.392702 47.434085)
vqCl97bCULyHAMEDgPjuLw,16.510197360809393,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/vqCl97bCULyHAMEDgPjuLw""><img style=""width:200px"" src=""https://images.mapillary.com/vqCl97bCULyHAMEDgPjuLw/thumb-320.jpg""></a><br>Streetwise Score: 16.510197360809393",1,-,POINT (9.391852999999999 47.433897)
lkgGDsZ6yK4SA9vvAEfMtg,22.526024705924918,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/lkgGDsZ6yK4SA9vvAEfMtg""><img style=""width:200px"" src=""https://images.mapillary.com/lkgGDsZ6yK4SA9vvAEfMtg/thumb-320.jpg""></a><br>Streetwise Score: 22.526024705924918",2,0,POINT (9.390967 47.433738)
OZ7IG2QyuHwTsxdOiv7fKA,12.410476461484384,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/OZ7IG2QyuHwTsxdOiv7fKA""><img style=""width:200px"" src=""https://images.mapillary.com/OZ7IG2QyuHwTsxdOiv7fKA/thumb-320.jpg""></a><br>Streetwise Score: 12.410476461484384",1,-,POINT (9.390075 47.433593)
pbZBSVWVwtfy4CJ74xSDYw,19.489288788774942,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/pbZBSVWVwtfy4CJ74xSDYw""><img style=""width:200px"" src=""https://images.mapillary.com/pbZBSVWVwtfy4CJ74xSDYw/thumb-320.jpg""></a><br>Streetwise Score: 19.489288788774942",2,0,POINT (9.389187 47.43347)
k9GGtYlA8-FZi9c4TuSriw,21.17725519215788,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/k9GGtYlA8-FZi9c4TuSriw""><img style=""width:200px"" src=""https://images.mapillary.com/k9GGtYlA8-FZi9c4TuSriw/thumb-320.jpg""></a><br>Streetwise Score: 21.17725519215788",2,0,POINT (9.388282 47.433395)
OltPMA8zErhNu1M2k2W2pw,12.363580480072748,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/OltPMA8zErhNu1M2k2W2pw""><img style=""width:200px"" src=""https://images.mapillary.com/OltPMA8zErhNu1M2k2W2pw/thumb-320.jpg""></a><br>Streetwise Score: 12.363580480072748",1,-,POINT (9.387407 47.433307)
qOc7mym-VcxeTKf5WG6F0Q,23.264598880687707,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/qOc7mym-VcxeTKf5WG6F0Q""><img style=""width:200px"" src=""https://images.mapillary.com/qOc7mym-VcxeTKf5WG6F0Q/thumb-320.jpg""></a><br>Streetwise Score: 23.264598880687707",2,0,POINT (9.386536 47.433216)
8YQTdpdZJ29jp26vwQyuSg,4.372964209055912,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/8YQTdpdZJ29jp26vwQyuSg""><img style=""width:200px"" src=""https://images.mapillary.com/8YQTdpdZJ29jp26vwQyuSg/thumb-320.jpg""></a><br>Streetwise Score: 4.372964209055912",0,wahrgenommene Sicherheit tief,POINT (9.385712 47.433092)
uyxIhdKOOXEyrZkwLCFFrA,5.317071992388861,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/uyxIhdKOOXEyrZkwLCFFrA""><img style=""width:200px"" src=""https://images.mapillary.com/uyxIhdKOOXEyrZkwLCFFrA/thumb-320.jpg""></a><br>Streetwise Score: 5.317071992388861",0,wahrgenommene Sicherheit tief,POINT (9.384969 47.432969)
OVL-rgsG3bBQ8hxotRNIug,6.444102124441432,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/OVL-rgsG3bBQ8hxotRNIug""><img style=""width:200px"" src=""https://images.mapillary.com/OVL-rgsG3bBQ8hxotRNIug/thumb-320.jpg""></a><br>Streetwise Score: 6.444102124441432",0,wahrgenommene Sicherheit tief,POINT (9.384497 47.432881)
mZnv_fKaKRbeEqqfAGj2tQ,2.5602289597660715,"<a target=""_blank"" href=""https://www.mapillary.com/map/im/mZnv_fKaKRbeEqqfAGj2tQ""><img style=""width:200px"" src=""https://images.mapillary.com/mZnv_fKaKRbeEqqfAGj2tQ/thumb-320.jpg""></a><br>Streetwise Score: 2.5602289597660715",0,wahrgenommene Sicherheit tief,POINT (9.384497 47.432881)
